sourceCode,sourceName,sourceFrequency,sourceAutoAssignedConceptIds,matchScore,mappingStatus,equivalence,statusSetBy,statusSetOn,conceptId,conceptName,domainId,mappingType,comment,createdBy,createdOn,assignedReviewer,ADD_INFO:sourceConceptId,ADD_INFO:sourceConceptClass,ADD_INFO:sourceDomain,ADD_INFO:sourceValidStartDate,ADD_INFO:sourceValidEndDate,ADD_INFO:sourceParents,ADD_INFO:sourceParentVocabulary,ADD_INFO:sourceName_fi,ADD_INFO:validationMessages
OPER_OUT-R55-3,OPER_OUT - Contact Type: Letter - Urgency: Inpatient treatment started as an emergency,0,,0,UNCHECKED,UNREVIEWED,,0,0,Unmapped,,MAPS_TO,,,0,,2002310456,SRC|Contact|Urgency,Visit,2018-12-31,2019-01-01,OPER_OUT|OPER_OUT-R55-0|OPER_OUT-0-3,,OPER_OUT -  Yhteystapa: Kirje - Kiirellisyys: Kiireellisenä alkanut vuodeosastohoito,
OPER_OUT-R55-4,OPER_OUT - Contact Type: Letter - Urgency: Inpatient treatment that started without urgency,0,,0,UNCHECKED,UNREVIEWED,,0,0,Unmapped,,MAPS_TO,,,0,,2002310457,SRC|Contact|Urgency,Visit,2018-12-31,2019-01-01,OPER_OUT|OPER_OUT-R55-0|OPER_OUT-0-4,,OPER_OUT -  Yhteystapa: Kirje - Kiirellisyys: Kiireettömänä alkanut vuodeosastohoito,
OPER_OUT-R55-5,OPER_OUT - Contact Type: Letter - Urgency: Urgent treatment in another unit,0,,0,UNCHECKED,UNREVIEWED,,0,0,Unmapped,,MAPS_TO,,,0,,2002310458,SRC|Contact|Urgency,Visit,2018-12-31,2019-01-01,OPER_OUT|OPER_OUT-R55-0|OPER_OUT-0-5,,OPER_OUT -  Yhteystapa: Kirje - Kiirellisyys: Kiireellinen hoito muussa yksikössä,
OPER_OUT-R55-6,OPER_OUT - Contact Type: Letter - Urgency: Treatment in the emergency unit,0,,0,UNCHECKED,UNREVIEWED,,0,0,Unmapped,,MAPS_TO,,,0,,2002310459,SRC|Contact|Urgency,Visit,2018-12-31,2019-01-01,OPER_OUT|OPER_OUT-R55-0|OPER_OUT-0-6,,OPER_OUT -  Yhteystapa: Kirje - Kiirellisyys: Hoito päivystysyksikössä,
OPER_OUT-R55-0,OPER_OUT - Contact Type: Letter - Urgency: Unspecified,0,,0,UNCHECKED,UNREVIEWED,,0,0,Unmapped,,MAPS_TO,,,0,,2002310460,SRC|Contact|Urgency,Visit,2007-01-01,2018-12-31,OPER_OUT|OPER_OUT-0-0,,OPER_OUT -  Yhteystapa: Kirje - Kiirellisyys: Määrittämätön,
INPAT-R56-E,INPAT - Contact Type: Distance transaction without a realtime contact - Urgency: non-urgent treatment,0,,0,UNCHECKED,UNREVIEWED,,0,0,Unmapped,,MAPS_TO,,,0,,2002310461,SRC|Contact|Urgency,Visit,2019-01-01,2099-12-31,INPAT|INPAT-R56-0|INPAT-0-E,,INPAT -  Yhteystapa: Etäasiointi ilman reaaliaikaista kontaktia - Kiirellisyys: Kiireetön hoito,
INPAT-R56-K,INPAT - Contact Type: Distance transaction without a realtime contact - Urgency: urgent need for treatment,0,,0,UNCHECKED,UNREVIEWED,,0,0,Unmapped,,MAPS_TO,,,0,,2002310462,SRC|Contact|Urgency,Visit,2014-12-31,2019-01-01,INPAT|INPAT-R56-0|INPAT-0-K,,INPAT -  Yhteystapa: Etäasiointi ilman reaaliaikaista kontaktia - Kiirellisyys: Kiireellinen hoidon tarve,
INPAT-R56-V,INPAT - Contact Type: Distance transaction without a realtime contact - Urgency: immediate need for treatment,0,,0,UNCHECKED,UNREVIEWED,,0,0,Unmapped,,MAPS_TO,,,0,,2002310463,SRC|Contact|Urgency,Visit,2014-12-31,2019-01-01,INPAT|INPAT-R56-0|INPAT-0-V,,INPAT -  Yhteystapa: Etäasiointi ilman reaaliaikaista kontaktia - Kiirellisyys: Välitön hoidon tarve,
INPAT-R56-1,INPAT - Contact Type: Distance transaction without a realtime contact - Urgency: emergency visit,0,,0,UNCHECKED,UNREVIEWED,,0,0,Unmapped,,MAPS_TO,,,0,,2002310464,SRC|Contact|Urgency,Visit,2018-12-31,2019-01-01,INPAT|INPAT-R56-0|INPAT-0-1,,INPAT -  Yhteystapa: Etäasiointi ilman reaaliaikaista kontaktia - Kiirellisyys: Päivystyskäynti,
INPAT-R56-2,INPAT - Contact Type: Distance transaction without a realtime contact - Urgency: 1-7 days,0,,0,UNCHECKED,UNREVIEWED,,0,0,Unmapped,,MAPS_TO,,,0,,2002310465,SRC|Contact|Urgency,Visit,2018-12-31,2019-01-01,INPAT|INPAT-R56-0|INPAT-0-2,,INPAT -  Yhteystapa: Etäasiointi ilman reaaliaikaista kontaktia - Kiirellisyys: 1-7 päivää,
INPAT-R56-3,INPAT - Contact Type: Distance transaction without a realtime contact - Urgency: Inpatient treatment started as an emergency,0,,0,UNCHECKED,UNREVIEWED,,0,0,Unmapped,,MAPS_TO,,,0,,2002310466,SRC|Contact|Urgency,Visit,2019-01-01,2099-12-31,INPAT|INPAT-R56-0|INPAT-0-3,,INPAT -  Yhteystapa: Etäasiointi ilman reaaliaikaista kontaktia - Kiirellisyys: Kiireellisenä alkanut vuodeosastohoito,
INPAT-R56-4,INPAT - Contact Type: Distance transaction without a realtime contact - Urgency: Inpatient treatment that started without urgency,0,,0,UNCHECKED,UNREVIEWED,,0,0,Unmapped,,MAPS_TO,,,0,,2002310467,SRC|Contact|Urgency,Visit,2019-01-01,2099-12-31,INPAT|INPAT-R56-0|INPAT-0-4,,INPAT -  Yhteystapa: Etäasiointi ilman reaaliaikaista kontaktia - Kiirellisyys: Kiireettömänä alkanut vuodeosastohoito,
INPAT-R56-5,INPAT - Contact Type: Distance transaction without a realtime contact - Urgency: Urgent treatment in another unit,0,,0,UNCHECKED,UNREVIEWED,,0,0,Unmapped,,MAPS_TO,,,0,,2002310468,SRC|Contact|Urgency,Visit,2019-01-01,2099-12-31,INPAT|INPAT-R56-0|INPAT-0-5,,INPAT -  Yhteystapa: Etäasiointi ilman reaaliaikaista kontaktia - Kiirellisyys: Kiireellinen hoito muussa yksikössä,
INPAT-R56-6,INPAT - Contact Type: Distance transaction without a realtime contact - Urgency: Treatment in the emergency unit,0,,0,UNCHECKED,UNREVIEWED,,0,0,Unmapped,,MAPS_TO,,,0,,2002310469,SRC|Contact|Urgency,Visit,2019-01-01,2099-12-31,INPAT|INPAT-R56-0|INPAT-0-6,,INPAT -  Yhteystapa: Etäasiointi ilman reaaliaikaista kontaktia - Kiirellisyys: Hoito päivystysyksikössä,
INPAT-R56-0,INPAT - Contact Type: Distance transaction without a realtime contact - Urgency: Unspecified,0,,0,UNCHECKED,UNREVIEWED,,0,0,Unmapped,,MAPS_TO,,,0,,2002310470,SRC|Contact|Urgency,Visit,2019-01-01,2099-12-31,INPAT|INPAT-0-0,,INPAT -  Yhteystapa: Etäasiointi ilman reaaliaikaista kontaktia - Kiirellisyys: Määrittämätön,
OUTPAT-R56-E,OUTPAT - Contact Type: Distance transaction without a realtime contact - Urgency: non-urgent treatment,247548,,0,APPROVED,UNREVIEWED,Sam,1674691200000,38004193,Case Management Visit,Visit,MAPS_TO,,Javier,1674691200000,,2002310471,SRC|Contact|Urgency,Visit,2019-01-01,2099-12-31,OUTPAT|OUTPAT-R56-0|OUTPAT-0-E,,OUTPAT -  Yhteystapa: Etäasiointi ilman reaaliaikaista kontaktia - Kiirellisyys: Kiireetön hoito,
OUTPAT-R56-K,OUTPAT - Contact Type: Distance transaction without a realtime contact - Urgency: urgent need for treatment,0,,0,UNCHECKED,UNREVIEWED,,0,0,Unmapped,,MAPS_TO,,,0,,2002310472,SRC|Contact|Urgency,Visit,2014-12-31,2019-01-01,OUTPAT|OUTPAT-R56-0|OUTPAT-0-K,,OUTPAT -  Yhteystapa: Etäasiointi ilman reaaliaikaista kontaktia - Kiirellisyys: Kiireellinen hoidon tarve,
OUTPAT-R56-V,OUTPAT - Contact Type: Distance transaction without a realtime contact - Urgency: immediate need for treatment,0,,0,UNCHECKED,UNREVIEWED,,0,0,Unmapped,,MAPS_TO,,,0,,2002310473,SRC|Contact|Urgency,Visit,2014-12-31,2019-01-01,OUTPAT|OUTPAT-R56-0|OUTPAT-0-V,,OUTPAT -  Yhteystapa: Etäasiointi ilman reaaliaikaista kontaktia - Kiirellisyys: Välitön hoidon tarve,
OUTPAT-R56-1,OUTPAT - Contact Type: Distance transaction without a realtime contact - Urgency: emergency visit,0,,0,UNCHECKED,UNREVIEWED,,0,0,Unmapped,,MAPS_TO,,,0,,2002310474,SRC|Contact|Urgency,Visit,2018-12-31,2019-01-01,OUTPAT|OUTPAT-R56-0|OUTPAT-0-1,,OUTPAT -  Yhteystapa: Etäasiointi ilman reaaliaikaista kontaktia - Kiirellisyys: Päivystyskäynti,
OUTPAT-R56-2,OUTPAT - Contact Type: Distance transaction without a realtime contact - Urgency: 1-7 days,0,,0,UNCHECKED,UNREVIEWED,,0,0,Unmapped,,MAPS_TO,,,0,,2002310475,SRC|Contact|Urgency,Visit,2018-12-31,2019-01-01,OUTPAT|OUTPAT-R56-0|OUTPAT-0-2,,OUTPAT -  Yhteystapa: Etäasiointi ilman reaaliaikaista kontaktia - Kiirellisyys: 1-7 päivää,
OUTPAT-R56-3,OUTPAT - Contact Type: Distance transaction without a realtime contact - Urgency: Inpatient treatment started as an emergency,0,,0,UNCHECKED,UNREVIEWED,,0,0,Unmapped,,MAPS_TO,,,0,,2002310476,SRC|Contact|Urgency,Visit,2019-01-01,2099-12-31,OUTPAT|OUTPAT-R56-0|OUTPAT-0-3,,OUTPAT -  Yhteystapa: Etäasiointi ilman reaaliaikaista kontaktia - Kiirellisyys: Kiireellisenä alkanut vuodeosastohoito,
OUTPAT-R56-4,OUTPAT - Contact Type: Distance transaction without a realtime contact - Urgency: Inpatient treatment that started without urgency,0,,0,UNCHECKED,UNREVIEWED,,0,0,Unmapped,,MAPS_TO,,,0,,2002310477,SRC|Contact|Urgency,Visit,2019-01-01,2099-12-31,OUTPAT|OUTPAT-R56-0|OUTPAT-0-4,,OUTPAT -  Yhteystapa: Etäasiointi ilman reaaliaikaista kontaktia - Kiirellisyys: Kiireettömänä alkanut vuodeosastohoito,
OUTPAT-R56-5,OUTPAT - Contact Type: Distance transaction without a realtime contact - Urgency: Urgent treatment in another unit,0,,0,UNCHECKED,UNREVIEWED,,0,0,Unmapped,,MAPS_TO,,,0,,2002310478,SRC|Contact|Urgency,Visit,2019-01-01,2099-12-31,OUTPAT|OUTPAT-R56-0|OUTPAT-0-5,,OUTPAT -  Yhteystapa: Etäasiointi ilman reaaliaikaista kontaktia - Kiirellisyys: Kiireellinen hoito muussa yksikössä,
OUTPAT-R56-6,OUTPAT - Contact Type: Distance transaction without a realtime contact - Urgency: Treatment in the emergency unit,0,,0,UNCHECKED,UNREVIEWED,,0,0,Unmapped,,MAPS_TO,,,0,,2002310479,SRC|Contact|Urgency,Visit,2019-01-01,2099-12-31,OUTPAT|OUTPAT-R56-0|OUTPAT-0-6,,OUTPAT -  Yhteystapa: Etäasiointi ilman reaaliaikaista kontaktia - Kiirellisyys: Hoito päivystysyksikössä,
OUTPAT-R56-0,OUTPAT - Contact Type: Distance transaction without a realtime contact - Urgency: Unspecified,0,,0,UNCHECKED,UNREVIEWED,,0,0,Unmapped,,MAPS_TO,,,0,,2002310480,SRC|Contact|Urgency,Visit,2019-01-01,2099-12-31,OUTPAT|OUTPAT-0-0,,OUTPAT -  Yhteystapa: Etäasiointi ilman reaaliaikaista kontaktia - Kiirellisyys: Määrittämätön,
OPER_IN-R56-E,OPER_IN - Contact Type: Distance transaction without a realtime contact - Urgency: non-urgent treatment,0,,0,UNCHECKED,UNREVIEWED,,0,0,Unmapped,,MAPS_TO,,,0,,2002310481,SRC|Contact|Urgency,Visit,2019-01-01,2099-12-31,OPER_IN|OPER_IN-R56-0|OPER_IN-0-E,,OPER_IN -  Yhteystapa: Etäasiointi ilman reaaliaikaista kontaktia - Kiirellisyys: Kiireetön hoito,
OPER_IN-R56-K,OPER_IN - Contact Type: Distance transaction without a realtime contact - Urgency: urgent need for treatment,0,,0,UNCHECKED,UNREVIEWED,,0,0,Unmapped,,MAPS_TO,,,0,,2002310482,SRC|Contact|Urgency,Visit,2014-12-31,2019-01-01,OPER_IN|OPER_IN-R56-0|OPER_IN-0-K,,OPER_IN -  Yhteystapa: Etäasiointi ilman reaaliaikaista kontaktia - Kiirellisyys: Kiireellinen hoidon tarve,
OPER_IN-R56-V,OPER_IN - Contact Type: Distance transaction without a realtime contact - Urgency: immediate need for treatment,0,,0,UNCHECKED,UNREVIEWED,,0,0,Unmapped,,MAPS_TO,,,0,,2002310483,SRC|Contact|Urgency,Visit,2014-12-31,2019-01-01,OPER_IN|OPER_IN-R56-0|OPER_IN-0-V,,OPER_IN -  Yhteystapa: Etäasiointi ilman reaaliaikaista kontaktia - Kiirellisyys: Välitön hoidon tarve,
OPER_IN-R56-1,OPER_IN - Contact Type: Distance transaction without a realtime contact - Urgency: emergency visit,0,,0,UNCHECKED,UNREVIEWED,,0,0,Unmapped,,MAPS_TO,,,0,,2002310484,SRC|Contact|Urgency,Visit,2018-12-31,2019-01-01,OPER_IN|OPER_IN-R56-0|OPER_IN-0-1,,OPER_IN -  Yhteystapa: Etäasiointi ilman reaaliaikaista kontaktia - Kiirellisyys: Päivystyskäynti,
OPER_IN-R56-2,OPER_IN - Contact Type: Distance transaction without a realtime contact - Urgency: 1-7 days,0,,0,UNCHECKED,UNREVIEWED,,0,0,Unmapped,,MAPS_TO,,,0,,2002310485,SRC|Contact|Urgency,Visit,2018-12-31,2019-01-01,OPER_IN|OPER_IN-R56-0|OPER_IN-0-2,,OPER_IN -  Yhteystapa: Etäasiointi ilman reaaliaikaista kontaktia - Kiirellisyys: 1-7 päivää,
OPER_IN-R56-3,OPER_IN - Contact Type: Distance transaction without a realtime contact - Urgency: Inpatient treatment started as an emergency,0,,0,UNCHECKED,UNREVIEWED,,0,0,Unmapped,,MAPS_TO,,,0,,2002310486,SRC|Contact|Urgency,Visit,2019-01-01,2099-12-31,OPER_IN|OPER_IN-R56-0|OPER_IN-0-3,,OPER_IN -  Yhteystapa: Etäasiointi ilman reaaliaikaista kontaktia - Kiirellisyys: Kiireellisenä alkanut vuodeosastohoito,
OPER_IN-R56-4,OPER_IN - Contact Type: Distance transaction without a realtime contact - Urgency: Inpatient treatment that started without urgency,0,,0,UNCHECKED,UNREVIEWED,,0,0,Unmapped,,MAPS_TO,,,0,,2002310487,SRC|Contact|Urgency,Visit,2019-01-01,2099-12-31,OPER_IN|OPER_IN-R56-0|OPER_IN-0-4,,OPER_IN -  Yhteystapa: Etäasiointi ilman reaaliaikaista kontaktia - Kiirellisyys: Kiireettömänä alkanut vuodeosastohoito,
OPER_IN-R56-5,OPER_IN - Contact Type: Distance transaction without a realtime contact - Urgency: Urgent treatment in another unit,0,,0,UNCHECKED,UNREVIEWED,,0,0,Unmapped,,MAPS_TO,,,0,,2002310488,SRC|Contact|Urgency,Visit,2019-01-01,2099-12-31,OPER_IN|OPER_IN-R56-0|OPER_IN-0-5,,OPER_IN -  Yhteystapa: Etäasiointi ilman reaaliaikaista kontaktia - Kiirellisyys: Kiireellinen hoito muussa yksikössä,
OPER_IN-R56-6,OPER_IN - Contact Type: Distance transaction without a realtime contact - Urgency: Treatment in the emergency unit,0,,0,UNCHECKED,UNREVIEWED,,0,0,Unmapped,,MAPS_TO,,,0,,2002310489,SRC|Contact|Urgency,Visit,2019-01-01,2099-12-31,OPER_IN|OPER_IN-R56-0|OPER_IN-0-6,,OPER_IN -  Yhteystapa: Etäasiointi ilman reaaliaikaista kontaktia - Kiirellisyys: Hoito päivystysyksikössä,
OPER_IN-R56-0,OPER_IN - Contact Type: Distance transaction without a realtime contact - Urgency: Unspecified,0,,0,UNCHECKED,UNREVIEWED,,0,0,Unmapped,,MAPS_TO,,,0,,2002310490,SRC|Contact|Urgency,Visit,2019-01-01,2099-12-31,OPER_IN|OPER_IN-0-0,,OPER_IN -  Yhteystapa: Etäasiointi ilman reaaliaikaista kontaktia - Kiirellisyys: Määrittämätön,
OPER_OUT-R56-E,OPER_OUT - Contact Type: Distance transaction without a realtime contact - Urgency: non-urgent treatment,24416,,0,APPROVED,UNREVIEWED,Sam,1674691200000,38004193,Case Management Visit,Visit,MAPS_TO,,Javier,1674691200000,,2002310491,SRC|Contact|Urgency,Visit,2019-01-01,2099-12-31,OPER_OUT|OPER_OUT-R56-0|OPER_OUT-0-E,,OPER_OUT -  Yhteystapa: Etäasiointi ilman reaaliaikaista kontaktia - Kiirellisyys: Kiireetön hoito,
OPER_OUT-R56-K,OPER_OUT - Contact Type: Distance transaction without a realtime contact - Urgency: urgent need for treatment,0,,0,UNCHECKED,UNREVIEWED,,0,0,Unmapped,,MAPS_TO,,,0,,2002310492,SRC|Contact|Urgency,Visit,2014-12-31,2019-01-01,OPER_OUT|OPER_OUT-R56-0|OPER_OUT-0-K,,OPER_OUT -  Yhteystapa: Etäasiointi ilman reaaliaikaista kontaktia - Kiirellisyys: Kiireellinen hoidon tarve,
OPER_OUT-R56-V,OPER_OUT - Contact Type: Distance transaction without a realtime contact - Urgency: immediate need for treatment,0,,0,UNCHECKED,UNREVIEWED,,0,0,Unmapped,,MAPS_TO,,,0,,2002310493,SRC|Contact|Urgency,Visit,2014-12-31,2019-01-01,OPER_OUT|OPER_OUT-R56-0|OPER_OUT-0-V,,OPER_OUT -  Yhteystapa: Etäasiointi ilman reaaliaikaista kontaktia - Kiirellisyys: Välitön hoidon tarve,
OPER_OUT-R56-1,OPER_OUT - Contact Type: Distance transaction without a realtime contact - Urgency: emergency visit,0,,0,UNCHECKED,UNREVIEWED,,0,0,Unmapped,,MAPS_TO,,,0,,2002310494,SRC|Contact|Urgency,Visit,2018-12-31,2019-01-01,OPER_OUT|OPER_OUT-R56-0|OPER_OUT-0-1,,OPER_OUT -  Yhteystapa: Etäasiointi ilman reaaliaikaista kontaktia - Kiirellisyys: Päivystyskäynti,
OPER_OUT-R56-2,OPER_OUT - Contact Type: Distance transaction without a realtime contact - Urgency: 1-7 days,0,,0,UNCHECKED,UNREVIEWED,,0,0,Unmapped,,MAPS_TO,,,0,,2002310495,SRC|Contact|Urgency,Visit,2018-12-31,2019-01-01,OPER_OUT|OPER_OUT-R56-0|OPER_OUT-0-2,,OPER_OUT -  Yhteystapa: Etäasiointi ilman reaaliaikaista kontaktia - Kiirellisyys: 1-7 päivää,
OPER_OUT-R56-3,OPER_OUT - Contact Type: Distance transaction without a realtime contact - Urgency: Inpatient treatment started as an emergency,0,,0,UNCHECKED,UNREVIEWED,,0,0,Unmapped,,MAPS_TO,,,0,,2002310496,SRC|Contact|Urgency,Visit,2019-01-01,2099-12-31,OPER_OUT|OPER_OUT-R56-0|OPER_OUT-0-3,,OPER_OUT -  Yhteystapa: Etäasiointi ilman reaaliaikaista kontaktia - Kiirellisyys: Kiireellisenä alkanut vuodeosastohoito,
OPER_OUT-R56-4,OPER_OUT - Contact Type: Distance transaction without a realtime contact - Urgency: Inpatient treatment that started without urgency,0,,0,UNCHECKED,UNREVIEWED,,0,0,Unmapped,,MAPS_TO,,,0,,2002310497,SRC|Contact|Urgency,Visit,2019-01-01,2099-12-31,OPER_OUT|OPER_OUT-R56-0|OPER_OUT-0-4,,OPER_OUT -  Yhteystapa: Etäasiointi ilman reaaliaikaista kontaktia - Kiirellisyys: Kiireettömänä alkanut vuodeosastohoito,
OPER_OUT-R56-5,OPER_OUT - Contact Type: Distance transaction without a realtime contact - Urgency: Urgent treatment in another unit,0,,0,UNCHECKED,UNREVIEWED,,0,0,Unmapped,,MAPS_TO,,,0,,2002310498,SRC|Contact|Urgency,Visit,2019-01-01,2099-12-31,OPER_OUT|OPER_OUT-R56-0|OPER_OUT-0-5,,OPER_OUT -  Yhteystapa: Etäasiointi ilman reaaliaikaista kontaktia - Kiirellisyys: Kiireellinen hoito muussa yksikössä,
OPER_OUT-R56-6,OPER_OUT - Contact Type: Distance transaction without a realtime contact - Urgency: Treatment in the emergency unit,0,,0,UNCHECKED,UNREVIEWED,,0,0,Unmapped,,MAPS_TO,,,0,,2002310499,SRC|Contact|Urgency,Visit,2019-01-01,2099-12-31,OPER_OUT|OPER_OUT-R56-0|OPER_OUT-0-6,,OPER_OUT -  Yhteystapa: Etäasiointi ilman reaaliaikaista kontaktia - Kiirellisyys: Hoito päivystysyksikössä,
OPER_OUT-R56-0,OPER_OUT - Contact Type: Distance transaction without a realtime contact - Urgency: Unspecified,0,,0,UNCHECKED,UNREVIEWED,,0,0,Unmapped,,MAPS_TO,,,0,,2002310500,SRC|Contact|Urgency,Visit,2019-01-01,2099-12-31,OPER_OUT|OPER_OUT-0-0,,OPER_OUT -  Yhteystapa: Etäasiointi ilman reaaliaikaista kontaktia - Kiirellisyys: Määrittämätön,
INPAT-R60-E,INPAT - Contact Type: Consultation between professionals - Urgency: non-urgent treatment,0,,0,UNCHECKED,UNREVIEWED,,0,0,Unmapped,,MAPS_TO,,,0,,2002310501,SRC|Contact|Urgency,Visit,2007-01-01,2099-12-31,INPAT|INPAT-R60-0|INPAT-0-E,,INPAT -  Yhteystapa: Ammattihenkilöiden välinen konsultaatio - Kiirellisyys: Kiireetön hoito,
INPAT-R60-K,INPAT - Contact Type: Consultation between professionals - Urgency: urgent need for treatment,0,,0,UNCHECKED,UNREVIEWED,,0,0,Unmapped,,MAPS_TO,,,0,,2002310502,SRC|Contact|Urgency,Visit,2007-01-01,2014-12-31,INPAT|INPAT-R60-0|INPAT-0-K,,INPAT -  Yhteystapa: Ammattihenkilöiden välinen konsultaatio - Kiirellisyys: Kiireellinen hoidon tarve,
INPAT-R60-V,INPAT - Contact Type: Consultation between professionals - Urgency: immediate need for treatment,0,,0,UNCHECKED,UNREVIEWED,,0,0,Unmapped,,MAPS_TO,,,0,,2002310503,SRC|Contact|Urgency,Visit,2007-01-01,2014-12-31,INPAT|INPAT-R60-0|INPAT-0-V,,INPAT -  Yhteystapa: Ammattihenkilöiden välinen konsultaatio - Kiirellisyys: Välitön hoidon tarve,
INPAT-R60-1,INPAT - Contact Type: Consultation between professionals - Urgency: emergency visit,0,,0,UNCHECKED,UNREVIEWED,,0,0,Unmapped,,MAPS_TO,,,0,,2002310504,SRC|Contact|Urgency,Visit,2015-01-01,2018-12-31,INPAT|INPAT-R60-0|INPAT-0-1,,INPAT -  Yhteystapa: Ammattihenkilöiden välinen konsultaatio - Kiirellisyys: Päivystyskäynti,
INPAT-R60-2,INPAT - Contact Type: Consultation between professionals - Urgency: 1-7 days,0,,0,UNCHECKED,UNREVIEWED,,0,0,Unmapped,,MAPS_TO,,,0,,2002310505,SRC|Contact|Urgency,Visit,2015-01-01,2018-12-31,INPAT|INPAT-R60-0|INPAT-0-2,,INPAT -  Yhteystapa: Ammattihenkilöiden välinen konsultaatio - Kiirellisyys: 1-7 päivää,
INPAT-R60-3,INPAT - Contact Type: Consultation between professionals - Urgency: Inpatient treatment started as an emergency,0,,0,UNCHECKED,UNREVIEWED,,0,0,Unmapped,,MAPS_TO,,,0,,2002310506,SRC|Contact|Urgency,Visit,2019-01-01,2099-12-31,INPAT|INPAT-R60-0|INPAT-0-3,,INPAT -  Yhteystapa: Ammattihenkilöiden välinen konsultaatio - Kiirellisyys: Kiireellisenä alkanut vuodeosastohoito,
INPAT-R60-4,INPAT - Contact Type: Consultation between professionals - Urgency: Inpatient treatment that started without urgency,0,,0,UNCHECKED,UNREVIEWED,,0,0,Unmapped,,MAPS_TO,,,0,,2002310507,SRC|Contact|Urgency,Visit,2019-01-01,2099-12-31,INPAT|INPAT-R60-0|INPAT-0-4,,INPAT -  Yhteystapa: Ammattihenkilöiden välinen konsultaatio - Kiirellisyys: Kiireettömänä alkanut vuodeosastohoito,
INPAT-R60-5,INPAT - Contact Type: Consultation between professionals - Urgency: Urgent treatment in another unit,0,,0,UNCHECKED,UNREVIEWED,,0,0,Unmapped,,MAPS_TO,,,0,,2002310508,SRC|Contact|Urgency,Visit,2019-01-01,2099-12-31,INPAT|INPAT-R60-0|INPAT-0-5,,INPAT -  Yhteystapa: Ammattihenkilöiden välinen konsultaatio - Kiirellisyys: Kiireellinen hoito muussa yksikössä,
INPAT-R60-6,INPAT - Contact Type: Consultation between professionals - Urgency: Treatment in the emergency unit,0,,0,UNCHECKED,UNREVIEWED,,0,0,Unmapped,,MAPS_TO,,,0,,2002310509,SRC|Contact|Urgency,Visit,2019-01-01,2099-12-31,INPAT|INPAT-R60-0|INPAT-0-6,,INPAT -  Yhteystapa: Ammattihenkilöiden välinen konsultaatio - Kiirellisyys: Hoito päivystysyksikössä,
INPAT-R60-0,INPAT - Contact Type: Consultation between professionals - Urgency: Unspecified,0,,0,UNCHECKED,UNREVIEWED,,0,0,Unmapped,,MAPS_TO,,,0,,2002310510,SRC|Contact|Urgency,Visit,2007-01-01,2099-12-31,INPAT|INPAT-0-0,,INPAT -  Yhteystapa: Ammattihenkilöiden välinen konsultaatio - Kiirellisyys: Määrittämätön,
OUTPAT-R60-E,OUTPAT - Contact Type: Consultation between professionals - Urgency: non-urgent treatment,37305,,0,APPROVED,UNREVIEWED,Sam,1674691200000,38004193,Case Management Visit,Visit,MAPS_TO,,Javier,1674691200000,,2002310511,SRC|Contact|Urgency,Visit,2007-01-01,2099-12-31,OUTPAT|OUTPAT-R60-0|OUTPAT-0-E,,OUTPAT -  Yhteystapa: Ammattihenkilöiden välinen konsultaatio - Kiirellisyys: Kiireetön hoito,
OUTPAT-R60-K,OUTPAT - Contact Type: Consultation between professionals - Urgency: urgent need for treatment,0,,0,UNCHECKED,UNREVIEWED,,0,0,Unmapped,,MAPS_TO,,,0,,2002310512,SRC|Contact|Urgency,Visit,2007-01-01,2014-12-31,OUTPAT|OUTPAT-R60-0|OUTPAT-0-K,,OUTPAT -  Yhteystapa: Ammattihenkilöiden välinen konsultaatio - Kiirellisyys: Kiireellinen hoidon tarve,
OUTPAT-R60-V,OUTPAT - Contact Type: Consultation between professionals - Urgency: immediate need for treatment,0,,0,UNCHECKED,UNREVIEWED,,0,0,Unmapped,,MAPS_TO,,,0,,2002310513,SRC|Contact|Urgency,Visit,2007-01-01,2014-12-31,OUTPAT|OUTPAT-R60-0|OUTPAT-0-V,,OUTPAT -  Yhteystapa: Ammattihenkilöiden välinen konsultaatio - Kiirellisyys: Välitön hoidon tarve,
OUTPAT-R60-1,OUTPAT - Contact Type: Consultation between professionals - Urgency: emergency visit,0,,0,UNCHECKED,UNREVIEWED,,0,0,Unmapped,,MAPS_TO,,,0,,2002310514,SRC|Contact|Urgency,Visit,2015-01-01,2018-12-31,OUTPAT|OUTPAT-R60-0|OUTPAT-0-1,,OUTPAT -  Yhteystapa: Ammattihenkilöiden välinen konsultaatio - Kiirellisyys: Päivystyskäynti,
OUTPAT-R60-2,OUTPAT - Contact Type: Consultation between professionals - Urgency: 1-7 days,0,,0,UNCHECKED,UNREVIEWED,,0,0,Unmapped,,MAPS_TO,,,0,,2002310515,SRC|Contact|Urgency,Visit,2015-01-01,2018-12-31,OUTPAT|OUTPAT-R60-0|OUTPAT-0-2,,OUTPAT -  Yhteystapa: Ammattihenkilöiden välinen konsultaatio - Kiirellisyys: 1-7 päivää,
OUTPAT-R60-3,OUTPAT - Contact Type: Consultation between professionals - Urgency: Inpatient treatment started as an emergency,0,,0,UNCHECKED,UNREVIEWED,,0,0,Unmapped,,MAPS_TO,,,0,,2002310516,SRC|Contact|Urgency,Visit,2019-01-01,2099-12-31,OUTPAT|OUTPAT-R60-0|OUTPAT-0-3,,OUTPAT -  Yhteystapa: Ammattihenkilöiden välinen konsultaatio - Kiirellisyys: Kiireellisenä alkanut vuodeosastohoito,
