sourceCode,sourceName,sourceFrequency,sourceAutoAssignedConceptIds,matchScore,mappingStatus,equivalence,statusSetBy,statusSetOn,conceptId,conceptName,domainId,mappingType,comment,createdBy,createdOn,assignedReviewer,ADD_INFO:sourceConceptId,ADD_INFO:sourceConceptClass,ADD_INFO:sourceDomain,ADD_INFO:sourceValidStartDate,ADD_INFO:sourceValidEndDate,ADD_INFO:sourceParents,ADD_INFO:sourceParentVocabulary,ADD_INFO:sourceName_fi,ADD_INFO:obsolete_conceptId,ADD_INFO:validationMessages
1227-15,Salmonella Coleypark,-1,,1,APPROVED,UNREVIEWED,,0,4182272,Salmonella Coleypark,Observation,MAPS_TO,,,0,,2001100323,MICROBEfi Level 0,Observation,1998-01-01,2099-12-31,,,Salmonella Coleypark,,
1228-06,Anaerobinen gram-positiivinen kokki,-1,,0.54,APPROVED,EQUAL,PKo,0,4352648,Anaerobic Gram-positive coccus,Observation,MAPS_TO,,PKo,0,,2001100324,MICROBEfi Level 0,Observation,2016-01-01,2099-12-31,,,Anaerobinen gram-positiivinen kokki,,
1229-58,Anaerobinen gram-positiivinen sauva,-1,,0.6,APPROVED,EQUAL,PKo,0,4348176,Anaerobic Gram-positive bacillus,Observation,MAPS_TO,,PKo,0,,2001100325,MICROBEfi Level 0,Observation,2016-01-01,2099-12-31,,,Anaerobinen gram-positiivinen sauva,,
1230-36,Serratia odorifera,-1,,1,APPROVED,UNREVIEWED,,0,4016238,Serratia odorifera,Observation,MAPS_TO,,,0,,2001100326,MICROBEfi Level 0,Observation,1994-05-01,2099-12-31,,,Serratia odorifera,,
1231-09,Anaerobisia gram-negatiivisia kokkeja,-1,,0.53,APPROVED,EQUAL,PKo,0,4348035,Anaerobic Gram-negative coccus,Observation,MAPS_TO,,PKo,0,,2001100327,MICROBEfi Level 0,Observation,2016-01-01,2099-12-31,,,Anaerobisia gram-negatiivisia kokkeja,,
1232-43,Peptoniphilus indolicus,-1,,1,APPROVED,UNREVIEWED,,0,4200304,Peptoniphilus indolicus,Observation,MAPS_TO,,,0,,2001100328,MICROBEfi Level 0,Observation,1994-05-01,2099-12-31,,,Peptoniphilus indolicus,,
1233-70,"Salmonella enterica ssp. enterica (I), ryhmä S (O:41)",-1,,0.52,APPROVED,EQUAL,PKo,0,4230762,Salmonella group O:41,Observation,MAPS_TO,,PKo,0,,2001100329,MICROBEfi Level 0,Observation,2004-01-01,2099-12-31,,,"Salmonella enterica ssp. enterica (I), ryhmä S (O:41)",,
1234-93,Acinetobacter radioresistens,-1,,1,APPROVED,UNREVIEWED,,0,4034065,Acinetobacter radioresistens,Observation,MAPS_TO,,,0,,2001100330,MICROBEfi Level 0,Observation,1994-05-01,2099-12-31,,,Acinetobacter radioresistens,,
1235-52,Anaerobisia gram-negatiivisia sauvoja,-1,,0.57,APPROVED,EQUAL,PKo,0,4352643,Anaerobic Gram-negative bacillus,Observation,MAPS_TO,,PKo,0,,2001100331,MICROBEfi Level 0,Observation,2016-01-01,2099-12-31,,,Anaerobisia gram-negatiivisia sauvoja,,
1236-18,Anaerobisia gram-positiivisia kokkeja,-1,,0.49,APPROVED,EQUAL,PKo,0,4352648,Anaerobic Gram-positive coccus,Observation,MAPS_TO,,PKo,0,,2001100332,MICROBEfi Level 0,Observation,2016-01-01,2099-12-31,,,Anaerobisia gram-positiivisia kokkeja,,
1237-82,Anaerobisia gram-positiivisia sauvoja,-1,,0.52,APPROVED,EQUAL,PKo,0,4348176,Anaerobic Gram-positive bacillus,Observation,MAPS_TO,,PKo,0,,2001100333,MICROBEfi Level 0,Observation,2016-01-01,2099-12-31,,,Anaerobisia gram-positiivisia sauvoja,,
1238-23,Bacteroides ureolyticus -ryhmä,-1,,0.63,APPROVED,EQUIVALENT,PKo,0,42872611,Campylobacter ureolyticus,Observation,MAPS_TO,,PKo,0,,2001100334,MICROBEfi Level 0,Observation,2016-01-01,2099-12-31,,,Bacteroides ureolyticus -ryhmä,,
1239-60,"Bacteroides, muu kuin fragilis ryhmä",-1,,0.38,APPROVED,EQUAL,PKo,0,37395770,"Bacteroides species, not Bacteroides fragilis group",Observation,MAPS_TO,,PKo,0,,2001100335,MICROBEfi Level 0,Observation,2016-01-01,2099-12-31,,,"Bacteroides, muu kuin fragilis ryhmä",,
1240-68,Bakteerikasvu,-1,,0.35,APPROVED,EQUIVALENT,PKo,0,4249833,Domain Bacteria,Observation,MAPS_TO,,PKo,0,,2001100336,MICROBEfi Level 0,Observation,2016-01-01,2099-12-31,,,Bakteerikasvu,,
1241-44,Betahemolyyttinen streptokokki,-1,,0.31,FLAGGED,EQUAL,PKo,0,4200707,Beta-hemolytic streptococcus,Observation,MAPS_TO,,PKo,0,,2001100337,MICROBEfi Level 0,Observation,2016-01-01,2099-12-31,,,Betahemolyyttinen streptokokki,,WARNING: OUTDATED: conceptName for conceptId 4200707 is different in the target vocabularies
1242-13,"Candida laji, ei albicans",-1,,0.51,APPROVED,EQUAL,PKo,0,37017938,Candida species not Candida albicans,Observation,MAPS_TO,,PKo,0,,2001100338,MICROBEfi Level 0,Observation,2016-01-01,2099-12-31,,,"Candida laji, ei albicans",,
1243-83,"Clostridium laji, muu kuin perfringens",-1,,0.44,APPROVED,EQUAL,PKo,0,4211658,"Clostridium species, not Clostridium perfringens",Observation,MAPS_TO,,PKo,0,,2001100339,MICROBEfi Level 0,Observation,2016-01-01,2099-12-31,,,"Clostridium laji, muu kuin perfringens",,
1244-27,Trichoderma sp.,-1,,0.54,APPROVED,EQUAL,PKo,0,4308448,Trichoderma,Observation,MAPS_TO,,PKo,0,,2001100340,MICROBEfi Level 0,Observation,1998-01-01,2099-12-31,,,Trichoderma sp.,,
1245-74,Clostridium spiroforme,-1,,1,FLAGGED,UNREVIEWED,,0,4178643,Clostridium spiroforme,Observation,MAPS_TO,,,0,,2001100341,MICROBEfi Level 0,Observation,1994-05-01,2099-12-31,,,Clostridium spiroforme,,WARNING: OUTDATED: conceptName for conceptId 4178643 is different in the target vocabularies
1246-36,Clue-soluja,-1,,0.4,APPROVED,EQUAL,PKo,0,37111558,Clue cell,Observation,MAPS_TO,,PKo,0,,2001100342,MICROBEfi Level 0,Observation,2016-01-01,2099-12-31,,,Clue-soluja,,
1247-95,Dermatofyytti,-1,,0.26,APPROVED,EQUAL,PKo,0,4019374,Dermatophyte,Observation,MAPS_TO,,PKo,0,,2001100343,MICROBEfi Level 0,Observation,2016-01-01,2099-12-31,,,Dermatofyytti,,
1248-54,Clostridium beijerinckii,-1,,1,APPROVED,UNREVIEWED,,0,4321740,Clostridium beijerinckii,Observation,MAPS_TO,,,0,,2001100344,MICROBEfi Level 0,Observation,2004-01-01,2099-12-31,,,Clostridium beijerinckii,,
1249-07,Difteroidi,-1,,0.56,APPROVED,EQUAL,PKo,0,4184593,Diphtheroids,Observation,MAPS_TO,,PKo,0,,2001100345,MICROBEfi Level 0,Observation,2016-01-01,2099-12-31,,,Difteroidi,,
1250-09,Ei aerobista kasvua,-1,,0.28,APPROVED,WIDER,PKo,0,4218414,Bacterial growth absent,Observation,MAPS_TO,,PKo,0,,2001100346,MICROBEfi Level 0,Observation,2016-01-01,2099-12-31,,,Ei aerobista kasvua,,
1251-17,Ei anaerobista kasvua,-1,,0.36,APPROVED,WIDER,PKo,0,4218414,Bacterial growth absent,Observation,MAPS_TO,,PKo,0,,2001100347,MICROBEfi Level 0,Observation,2016-01-01,2099-12-31,,,Ei anaerobista kasvua,,
1252-33,Ei bakteereita,-1,,0.4,APPROVED,EQUIVALENT,PKo,0,4218414,Bacterial growth absent,Observation,MAPS_TO,,PKo,0,,2001100348,MICROBEfi Level 0,Observation,2016-01-01,2099-12-31,,,Ei bakteereita,,
1253-98,Ei enterobakteeri,-1,,0.33,APPROVED,INEXACT,PKo,0,4165747,Bacterium,Observation,MAPS_TO,source term bizarre,PKo,0,,2001100349,MICROBEfi Level 0,Observation,2016-01-01,2099-12-31,,,Ei enterobakteeri,,
1254-54,Mucor sp.,-1,,0.38,APPROVED,EQUIVALENT,PKo,0,4172434,Genus Mucor,Observation,MAPS_TO,,PKo,0,,2001100350,MICROBEfi Level 0,Observation,1998-01-01,2099-12-31,,,Mucor sp.,,
1255-89,Ei kasvua,-1,,0.33,APPROVED,NARROWER,PKo,0,4218414,Bacterial growth absent,Observation,MAPS_TO,,PKo,0,,2001100351,MICROBEfi Level 0,Observation,2016-01-01,2099-12-31,,,Ei kasvua,,
1256-60,Ei leukosyyttejä,-1,,0.34,FLAGGED,INEXACT,PKo,0,4128934,Aseptic,Observation,MAPS_TO,,PKo,0,,2001100352,MICROBEfi Level 0,Observation,2016-01-01,2099-12-31,,,Ei leukosyyttejä,,WARNING: OUTDATED: domainId for conceptId 4128934 is different in the target vocabularies
1257-28,Ei merkitsevää bakteerikasvua,-1,,0.2,APPROVED,EQUIVALENT,PKo,0,4218414,Bacterial growth absent,Observation,MAPS_TO,,PKo,0,,2001100353,MICROBEfi Level 0,Observation,2016-01-01,2099-12-31,,,Ei merkitsevää bakteerikasvua,,
1258-70,Ei polymorfonukleaarisia leukosyyttejä,-1,,0.29,FLAGGED,INEXACT,PKo,0,4128934,Aseptic,Observation,MAPS_TO,,PKo,0,,2001100354,MICROBEfi Level 0,Observation,2016-01-01,2099-12-31,,,Ei polymorfonukleaarisia leukosyyttejä,,WARNING: OUTDATED: domainId for conceptId 4128934 is different in the target vocabularies
1259-49,Ei sienikasvua / Ei hiivaa,-1,,0.24,APPROVED,WIDER,PKo,0,4219155,True negative,Observation,MAPS_TO,,PKo,0,,2001100355,MICROBEfi Level 0,Observation,2016-01-01,2099-12-31,,,Ei sienikasvua / Ei hiivaa,,
1260-11,Ei tehty,-1,,0.34,APPROVED,EQUAL,PKo,0,4301433,Not done,Observation,MAPS_TO,,PKo,0,,2001100356,MICROBEfi Level 0,Observation,2016-01-01,2099-12-31,,,Ei tehty,,
1261-68,Enterobakteeri,-1,,0.38,APPROVED,EQUIVALENT,PKo,0,4242438,Enterobacter,Observation,MAPS_TO,,PKo,0,,2001100357,MICROBEfi Level 0,Observation,2016-01-01,2099-12-31,,,Enterobakteeri,,
1262-06,Epiteelisoluja,-1,,0.44,APPROVED,EQUIVALENT,PKo,0,37111555,Epithelial cast,Observation,MAPS_TO,,PKo,0,,2001100358,MICROBEfi Level 0,Observation,2016-01-01,2099-12-31,,,Epiteelisoluja,,
1263-54,Genitaalialueen normaalia mikrobistoa,-1,,0.26,APPROVED,EQUIVALENT,PKo,0,4093403,Normal result,Observation,MAPS_TO,,PKo,0,,2001100359,MICROBEfi Level 0,Observation,2016-01-01,2099-12-31,,,Genitaalialueen normaalia mikrobistoa,,
1264-89,Gram-määrittelemätön sauva,-1,,0.27,APPROVED,EQUIVALENT,PKo,0,4348425,Gram-variable bacillus,Observation,MAPS_TO,,PKo,0,,2001100360,MICROBEfi Level 0,Observation,2016-01-01,2099-12-31,,,Gram-määrittelemätön sauva,,
1265-20,Salmonella Indiana,-1,,1,APPROVED,UNREVIEWED,,0,4045891,Salmonella Indiana,Observation,MAPS_TO,,,0,,2001100361,MICROBEfi Level 0,Observation,1998-01-01,2099-12-31,,,Salmonella Indiana,,
1266-40,Sutterella wadsworthensis,-1,,1,APPROVED,UNREVIEWED,,0,4219832,Sutterella wadsworthensis,Observation,MAPS_TO,,,0,,2001100362,MICROBEfi Level 0,Observation,2004-01-01,2099-12-31,,,Sutterella wadsworthensis,,
1267-70,Gram-negatiivinen diplokokki,-1,,0.53,APPROVED,EQUAL,PKo,0,4308411,Gram-negative diplococcus,Observation,MAPS_TO,,PKo,0,,2001100363,MICROBEfi Level 0,Observation,2016-01-01,2099-12-31,,,Gram-negatiivinen diplokokki,,
1268-94,Paracoccidioides brasiliensis,-1,,1,APPROVED,UNREVIEWED,,0,4266375,Paracoccidioides brasiliensis,Observation,MAPS_TO,,,0,,2001100364,MICROBEfi Level 0,Observation,1994-05-01,2099-12-31,,,Paracoccidioides brasiliensis,,
1269-36,Gram-negatiivinen kokki,-1,,0.51,APPROVED,EQUAL,PKo,0,4081940,Gram-negative coccus,Observation,MAPS_TO,,PKo,0,,2001100365,MICROBEfi Level 0,Observation,2016-01-01,2099-12-31,,,Gram-negatiivinen kokki,,
1270-80,Gram-negatiivinen sauva,-1,,0.58,APPROVED,EQUAL,PKo,0,4336840,Gram-negative bacillus,Observation,MAPS_TO,,PKo,0,,2001100366,MICROBEfi Level 0,Observation,2016-01-01,2099-12-31,,,Gram-negatiivinen sauva,,
1271-51,Gram-negatiivisia sauvoja,-1,,0.49,APPROVED,EQUAL,PKo,0,4336840,Gram-negative bacillus,Observation,MAPS_TO,,PKo,0,,2001100367,MICROBEfi Level 0,Observation,2016-01-01,2099-12-31,,,Gram-negatiivisia sauvoja,,
1272-26,Gram-positiivinen ketjukokki,-1,,0.37,APPROVED,EQUIVALENT,PKo,0,4241096,Gram-positive coccus,Observation,MAPS_TO,,PKo,0,,2001100368,MICROBEfi Level 0,Observation,2016-01-01,2099-12-31,,,Gram-positiivinen ketjukokki,,
1273-69,Sapovirus,-1,,1,APPROVED,UNREVIEWED,,0,4248368,Genus Sapovirus,Observation,MAPS_TO,,,0,,2001100369,MICROBEfi Level 0,Observation,2004-01-01,2099-12-31,,,Sapovirus,,
1274-18,Gram-positiivinen kokki,-1,,0.47,APPROVED,EQUAL,PKo,0,4241096,Gram-positive coccus,Observation,MAPS_TO,,PKo,0,,2001100370,MICROBEfi Level 0,Observation,2016-01-01,2099-12-31,,,Gram-positiivinen kokki,,
1275-03,Gram-positiivinen ryhmäkokki,-1,,0.34,APPROVED,EQUIVALENT,PKo,0,4241096,Gram-positive coccus,Observation,MAPS_TO,,PKo,0,,2001100371,MICROBEfi Level 0,Observation,2016-01-01,2099-12-31,,,Gram-positiivinen ryhmäkokki,,
1276-96,Gram-positiivinen sauva,-1,,0.54,APPROVED,EQUAL,PKo,0,4306758,Gram-positive bacillus,Observation,MAPS_TO,,PKo,0,,2001100372,MICROBEfi Level 0,Observation,2016-01-01,2099-12-31,,,Gram-positiivinen sauva,,
1277-35,Desultomicrobium orale,-1,,0.75,APPROVED,EQUAL,PKo,0,4199856,Desulfomicrobium orale,Observation,MAPS_TO,,PKo,0,,2001100373,MICROBEfi Level 0,Observation,2004-01-01,2099-12-31,,,Desultomicrobium orale,,
1278-43,Gram-positiivisia kokkeja,-1,,0.41,APPROVED,EQUAL,PKo,0,4241096,Gram-positive coccus,Observation,MAPS_TO,,PKo,0,,2001100374,MICROBEfi Level 0,Observation,2016-01-01,2099-12-31,,,Gram-positiivisia kokkeja,,
1279-79,Gram-positiivisia sauvoja,-1,,0.45,APPROVED,EQUAL,PKo,0,4306758,Gram-positive bacillus,Observation,MAPS_TO,,PKo,0,,2001100375,MICROBEfi Level 0,Observation,2016-01-01,2099-12-31,,,Gram-positiivisia sauvoja,,
1280-94,Salmonella Nyanza,-1,,1,APPROVED,UNREVIEWED,,0,4296324,Salmonella Nyanza,Observation,MAPS_TO,,,0,,2001100376,MICROBEfi Level 0,Observation,1998-01-01,2099-12-31,,,Salmonella Nyanza,,
1281-78,Oerskovia turbata,-1,,1,APPROVED,UNREVIEWED,,0,4014802,Cellulomonas turbata,Observation,MAPS_TO,,,0,,2001100377,MICROBEfi Level 0,Observation,1994-05-01,2099-12-31,,,Oerskovia turbata,,
1282-54,Haemophiluksen kaltainen gram-negatiivinen sauva,-1,,0.41,APPROVED,EQUIVALENT,PKo,0,4336840,Gram-negative bacillus,Observation,MAPS_TO,,PKo,0,,2001100378,MICROBEfi Level 0,Observation,2016-01-01,2099-12-31,,,Haemophiluksen kaltainen gram-negatiivinen sauva,,
1283-06,"Salmonella enterica ssp. enterica (I), ryhmä A (O:2)",-1,,0.39,APPROVED,EQUIVALENT,PKo,0,4160192,Salmonella group O:2,Observation,MAPS_TO,,PKo,0,,2001100379,MICROBEfi Level 0,Observation,2004-01-01,2099-12-31,,,"Salmonella enterica ssp. enterica (I), ryhmä A (O:2)",,
1284-33,Haponkestävä sauva,-1,,0.31,APPROVED,EQUIVALENT,PKo,0,4348172,Acid-fast bacillus,Observation,MAPS_TO,,PKo,0,,2001100380,MICROBEfi Level 0,Observation,2016-01-01,2099-12-31,,,Haponkestävä sauva,,
1285-48,Hengitysteiden normaalia mikrobistoa,-1,,0.24,APPROVED,EQUIVALENT,PKo,0,4093403,Normal result,Observation,MAPS_TO,,PKo,0,,2001100381,MICROBEfi Level 0,Observation,2016-01-01,2099-12-31,,,Hengitysteiden normaalia mikrobistoa,,
1286-27,"Hiiva, ei albicans",-1,,0.39,APPROVED,EQUAL,PKo,0,37017938,Candida species not Candida albicans,Observation,MAPS_TO,,PKo,0,,2001100382,MICROBEfi Level 0,Observation,2016-01-01,2099-12-31,,,"Hiiva, ei albicans",,
1287-66,Streptococcus mutans -ryhmä,-1,,0.58,APPROVED,EQUAL,PKo,0,4133814,Streptococcus mutans group,Observation,MAPS_TO,,PKo,0,,2001100383,MICROBEfi Level 0,Observation,2004-01-01,2099-12-31,,,Streptococcus mutans -ryhmä,,
1288-11,Hiivaa,-1,,0.49,APPROVED,EQUAL,PKo,0,4265186,Yeast,Observation,MAPS_TO,,PKo,0,,2001100384,MICROBEfi Level 0,Observation,2016-01-01,2099-12-31,,,Hiivaa,,
1289-88,Hiivalajeja,-1,,0.57,APPROVED,EQUAL,PKo,0,4265186,Yeast,Observation,MAPS_TO,,PKo,0,,2001100385,MICROBEfi Level 0,Observation,2016-01-01,2099-12-31,,,Hiivalajeja,,
1290-21,Hiivalaji,-1,,0.59,APPROVED,EQUAL,PKo,0,4265186,Yeast,Observation,MAPS_TO,,PKo,0,,2001100386,MICROBEfi Level 0,Observation,2016-01-01,2099-12-31,,,Hiivalaji,,
1291-86,Hiivasieni-laji,-1,,0.46,APPROVED,EQUIVALENT,PKo,0,4265186,Yeast,Observation,MAPS_TO,,PKo,0,,2001100387,MICROBEfi Level 0,Observation,2016-01-01,2099-12-31,,,Hiivasieni-laji,,
1292-76,Hiivarihmaa,-1,,0.37,APPROVED,WIDER,PKo,0,4265186,Yeast,Observation,MAPS_TO,,PKo,0,,2001100388,MICROBEfi Level 0,Observation,2016-01-01,2099-12-31,,,Hiivarihmaa,,
1293-41,Salmonella Emek,-1,,1,APPROVED,UNREVIEWED,,0,4202528,Salmonella Emek,Observation,MAPS_TO,,,0,,2001100389,MICROBEfi Level 0,Observation,1998-01-01,2099-12-31,,,Salmonella Emek,,
1294-60,Hiivasoluja,-1,,0.42,APPROVED,EQUIVALENT,PKo,0,4265186,Yeast,Observation,MAPS_TO,,PKo,0,,2001100390,MICROBEfi Level 0,Observation,2016-01-01,2099-12-31,,,Hiivasoluja,,
1295-14,Hiivasoluja/sieni-itiöitä,-1,,0.2,APPROVED,WIDER,PKo,0,4188300,Fungi,Observation,MAPS_TO,,PKo,0,,2001100391,MICROBEfi Level 0,Observation,2016-01-01,2099-12-31,,,Hiivasoluja/sieni-itiöitä,,
1296-50,Ihon normaalia mikrobistoa,-1,,0.42,APPROVED,EQUIVALENT,PKo,0,4093403,Normal result,Observation,MAPS_TO,,PKo,0,,2001100392,MICROBEfi Level 0,Observation,2016-01-01,2099-12-31,,,Ihon normaalia mikrobistoa,,
1297-04,Staphylococcus cohnii ssp. urealyticus,-1,,0.8,FLAGGED,EQUAL,PKo,0,4014323,Staphylococcus cohnii subspecies urealyticus,Observation,MAPS_TO,,PKo,0,,2001100393,MICROBEfi Level 0,Observation,2004-01-01,2099-12-31,,,Staphylococcus cohnii ssp. urealyticus,,WARNING: OUTDATED: conceptName for conceptId 4014323 is different in the target vocabularies
1298-33,Kokkivaltaista mikrobistoa,-1,,0.28,APPROVED,EQUIVALENT,PKo,0,4307817,Cocci,Observation,MAPS_TO,,PKo,0,,2001100394,MICROBEfi Level 0,Observation,2016-01-01,2099-12-31,,,Kokkivaltaista mikrobistoa,,
1299-93,"Koliformi-sauva, COLIFORMI kirjoitusasu",-1,,0.33,APPROVED,EQUIVALENT,PKo,0,4299510,Coliform bacteria,Observation,MAPS_TO,,PKo,0,,2001100395,MICROBEfi Level 0,Observation,2016-01-01,2099-12-31,,,"Koliformi-sauva, COLIFORMI kirjoitusasu",,
1300-75,Rhodotorula mucilaginosa,-1,,1,FLAGGED,UNREVIEWED,,0,4315395,Rhodotorula rubra,Observation,MAPS_TO,,,0,,2001100396,MICROBEfi Level 0,Observation,1998-01-01,2099-12-31,,,Rhodotorula mucilaginosa,,WARNING: OUTDATED: conceptName for conceptId 4315395 is different in the target vocabularies
1301-29,Sebaldella termitidis,-1,,1,APPROVED,UNREVIEWED,,0,4014698,Sebaldella termitidis,Observation,MAPS_TO,,,0,,2001100397,MICROBEfi Level 0,Observation,2004-01-01,2099-12-31,,,Sebaldella termitidis,,
1302-93,Koliformisia sauvoja,-1,,0.41,APPROVED,WIDER,PKo,0,4299510,Coliform bacteria,Observation,MAPS_TO,,PKo,0,,2001100398,MICROBEfi Level 0,Observation,2016-01-01,2099-12-31,,,Koliformisia sauvoja,,
1303-38,Kontaminantteja,-1,,0.56,FLAGGED,EQUIVALENT,PKo,0,4269056,Contaminated,Observation,MAPS_TO,,PKo,0,,2001100399,MICROBEfi Level 0,Observation,2016-01-01,2099-12-31,,,Kontaminantteja,,WARNING: OUTDATED: domainId for conceptId 4269056 is different in the target vocabularies
1304-43,Kontaminanttien ylikasvu,-1,,0.34,FLAGGED,EQUIVALENT,PKo,0,4269056,Contaminated,Observation,MAPS_TO,,PKo,0,,2001100400,MICROBEfi Level 0,Observation,2016-01-01,2099-12-31,,,Kontaminanttien ylikasvu,,WARNING: OUTDATED: domainId for conceptId 4269056 is different in the target vocabularies
1305-64,Kontaminanttisieniä,-1,,0.39,FLAGGED,EQUIVALENT,PKo,0,4269056,Contaminated,Observation,MAPS_TO,,PKo,0,,2001100401,MICROBEfi Level 0,Observation,2016-01-01,2099-12-31,,,Kontaminanttisieniä,,WARNING: OUTDATED: domainId for conceptId 4269056 is different in the target vocabularies
1306-85,Korvakäytävän mikrobistoa,-1,,0.25,APPROVED,EQUIVALENT,PKo,0,4093403,Normal result,Observation,MAPS_TO,,PKo,0,,2001100402,MICROBEfi Level 0,Observation,2016-01-01,2099-12-31,,,Korvakäytävän mikrobistoa,,
1307-19,Koukkumatolaji,-1,,0.52,APPROVED,EQUIVALENT,PKo,0,4234877,Family Ancylostomatidae,Observation,MAPS_TO,,PKo,0,,2001100403,MICROBEfi Level 0,Observation,2016-01-01,2099-12-31,,,Koukkumatolaji,,
1308-01,Kärpäsen toukka,-1,,0.35,APPROVED,EQUIVALENT,PKo,0,4219216,Order Diptera larva,Observation,MAPS_TO,,PKo,0,,2001100404,MICROBEfi Level 0,Observation,2016-01-01,2099-12-31,,,Kärpäsen toukka,,
1309-55,Flavobacterium sp.,-1,,0.66,APPROVED,EQUAL,PKo,0,4077760,Flavobacterium,Observation,MAPS_TO,,PKo,0,,2001100405,MICROBEfi Level 0,Observation,1994-05-01,2099-12-31,,,Flavobacterium sp.,,
1310-12,Salmonella Goeteborg,-1,,1,APPROVED,UNREVIEWED,,0,4237982,Salmonella Goeteborg,Observation,MAPS_TO,,,0,,2001100406,MICROBEfi Level 0,Observation,1998-01-01,2099-12-31,,,Salmonella Goeteborg,,
1311-66,Leukosyytti-negatiivinen,-1,,0.33,FLAGGED,INEXACT,PKo,0,4128934,Aseptic,Observation,MAPS_TO,,PKo,0,,2001100407,MICROBEfi Level 0,Observation,2016-01-01,2099-12-31,,,Leukosyytti-negatiivinen,,WARNING: OUTDATED: domainId for conceptId 4128934 is different in the target vocabularies
1312-08,Leukosyyttejä,-1,,0.36,APPROVED,INEXACT,PKo,0,37111557,Leukocyte cast,Observation,MAPS_TO,,PKo,0,,2001100408,MICROBEfi Level 0,Observation,2016-01-01,2099-12-31,,,Leukosyyttejä,,
1314-83,Clostridium symbiosum,-1,,1,APPROVED,UNREVIEWED,,0,4170234,Clostridium symbiosum,Observation,MAPS_TO,,,0,,2001100409,MICROBEfi Level 0,Observation,1994-05-01,2099-12-31,,,Clostridium symbiosum,,
1315-27,Lievästi poikkeava,-1,,0.54,APPROVED,EQUIVALENT,PKo,0,4088483,Abnormal result,Observation,MAPS_TO,,PKo,0,,2001100410,MICROBEfi Level 0,Observation,2016-01-01,2099-12-31,,,Lievästi poikkeava,,
1316-47,Lyhyttä sienirihmaa ja itiöitä,-1,,0.2,APPROVED,WIDER,PKo,0,4188300,Fungi,Observation,MAPS_TO,,PKo,0,,2001100411,MICROBEfi Level 0,Observation,2016-01-01,2099-12-31,,,Lyhyttä sienirihmaa ja itiöitä,,
1317-77,Corynebacterium matruchotii,-1,,1,APPROVED,UNREVIEWED,,0,4231721,Corynebacterium matruchotii,Observation,MAPS_TO,,,0,,2001100412,MICROBEfi Level 0,Observation,1998-01-01,2099-12-31,,,Corynebacterium matruchotii,,
1318-95,"Mato, muu",-1,,0.42,APPROVED,INEXACT,PKo,0,4307750,Kingdom Animalia,Observation,MAPS_TO,Source term impossible,PKo,0,,2001100413,MICROBEfi Level 0,Observation,2016-01-01,2099-12-31,,,"Mato, muu",,
1319-38,Mikroaerofiilinen streptokokki,-1,,0.35,APPROVED,EQUAL,PKo,0,4352615,Microaerophilic streptococcus,Observation,MAPS_TO,,PKo,0,,2001100414,MICROBEfi Level 0,Observation,2016-01-01,2099-12-31,,,Mikroaerofiilinen streptokokki,,
1320-46,Mykobakteeriviljely kontaminoitunut,-1,,0.25,FLAGGED,EQUIVALENT,PKo,0,4269056,Contaminated,Observation,MAPS_TO,,PKo,0,,2001100415,MICROBEfi Level 0,Observation,2016-01-01,2099-12-31,,,Mykobakteeriviljely kontaminoitunut,,WARNING: OUTDATED: domainId for conceptId 4269056 is different in the target vocabularies
1321-34,Negatiivinen,-1,,0.55,APPROVED,EQUIVALENT,PKo,0,4219155,True negative,Observation,MAPS_TO,,PKo,0,,2001100416,MICROBEfi Level 0,Observation,2016-01-01,2099-12-31,,,Negatiivinen,,
1322-62,Normaali löydös,-1,,0.37,APPROVED,EQUAL,PKo,0,4093403,Normal result,Observation,MAPS_TO,,PKo,0,,2001100417,MICROBEfi Level 0,Observation,2016-01-01,2099-12-31,,,Normaali löydös,,
1323-20,Normaalia aerobista mikrobistoa,-1,,0.43,APPROVED,EQUIVALENT,PKo,0,4099590,Aerobic bacteria,Observation,MAPS_TO,,PKo,0,,2001100418,MICROBEfi Level 0,Observation,2016-01-01,2099-12-31,,,Normaalia aerobista mikrobistoa,,
1324-75,Normaalia anaerobista mikrobistoa,-1,,0.41,APPROVED,EQUIVALENT,PKo,0,4241214,Anaerobic bacteria,Observation,MAPS_TO,,PKo,0,,2001100419,MICROBEfi Level 0,Observation,2016-01-01,2099-12-31,,,Normaalia anaerobista mikrobistoa,,
1325-98,Normaalia mikrobistoa,-1,,0.47,APPROVED,EQUIVALENT,PKo,0,4093403,Normal result,Observation,MAPS_TO,,PKo,0,,2001100420,MICROBEfi Level 0,Observation,2016-01-01,2099-12-31,,,Normaalia mikrobistoa,,
1326-02,Nukleiinihappo negatiivinen,-1,,0.31,APPROVED,INEXACT,PKo,0,4219155,True negative,Observation,MAPS_TO,,PKo,0,,2001100421,MICROBEfi Level 0,Observation,2016-01-01,2099-12-31,,,Nukleiinihappo negatiivinen,,
1327-55,Poistettu,-1,,0.63,APPROVED,EQUIVALENT,PKo,0,4301433,Not done,Observation,MAPS_TO,,PKo,0,,2001100422,MICROBEfi Level 0,Observation,2016-01-01,2099-12-31,,,Poistettu,,
1328-84,Positiivinen,-1,,0.46,APPROVED,EQUIVALENT,PKo,0,4189525,True positive,Observation,MAPS_TO,,PKo,0,,2001100423,MICROBEfi Level 0,Observation,2016-01-01,2099-12-31,,,Positiivinen,,
