sourceCode,sourceName,sourceFrequency,sourceAutoAssignedConceptIds,matchScore,mappingStatus,equivalence,statusSetBy,statusSetOn,conceptId,conceptName,domainId,mappingType,comment,createdBy,createdOn,assignedReviewer,ADD_INFO:sourceConceptId,ADD_INFO:sourceConceptClass,ADD_INFO:sourceDomain,ADD_INFO:sourceValidStartDate,ADD_INFO:sourceValidEndDate,ADD_INFO:sourceParents,ADD_INFO:sourceParentVocabulary,ADD_INFO:sourceName_fi,ADD_INFO:validationMessages,ADD_INFO:autoUpdatingInfo
PHE,Thrombectomy of veins,-1,,0,APPROVED,UNREVIEWED,kalleaseppala,1590969600000,4287321,Thrombectomy of vein,Procedure,MAPS_TO,,Mikolaj Wojnicki,1590969600000,,2001309497,NCSPfi Level 2,Procedure,1900-01-01,2030-12-31,PH,,Laskimotulpan poistot,,
PHE72,Thrombectomy of renal vein,-1,,0,APPROVED,UNREVIEWED,kalleaseppala,1590969600000,4145834,Open thrombectomy of renal vein,Procedure,MAPS_TO,,Mikolaj Wojnicki,1590969600000,,2001309499,NCSPfi Level 3,Procedure,1900-01-01,2030-12-31,PHE,,"Laskimon tukkivan materiaalin poistaminen, v. renalis",,
PHL76,Ultrasound guided foam sclerotherapy of long saphenous vein,524,,0,UNCHECKED,UNREVIEWED,,0,1242945,Ultrasonography guided injection of sclerosing agent foam into varicose vein of lower limb,Procedure,MAPS_TO,,Mikolaj Wojnicki,1727395200000,TYKS,2001309532,NCSPfi Level 3,Procedure,2008-01-01,2011-12-31,PHL,,"Ultraääniohjattu vaahtokovetushoito, v. saphena magna",,
PHL76,Ultrasound guided foam sclerotherapy of long saphenous vein,524,,0,UNCHECKED,UNREVIEWED,,0,1242946,Ultrasonography guided injection of sclerosing agent foam into varicose vein of lower leg,Procedure,MAPS_TO,,Mikolaj Wojnicki,1727395200000,TYKS,2001309532,NCSPfi Level 3,Procedure,2008-01-01,2011-12-31,PHL,,"Ultraääniohjattu vaahtokovetushoito, v. saphena magna",,
PHL77,Ultrasound guided foam sclerotherapy of short saphenous vein,104,,0,APPROVED,UNREVIEWED,TYKS,1624924800000,44814065,Ultrasonography guided percutaneous injection of sclerosing agent into short saphenous vein,Procedure,MAPS_TO,,Mikolaj Wojnicki,1590969600000,,2001309533,NCSPfi Level 3,Procedure,2008-01-01,2011-12-31,PHL,,"Ultraääniohjattu vaahtokovetushoito, v. saphena parva",,
PHL99,Ultrasound guided foam sclerotherapy of other vein,401,,0,APPROVED,UNREVIEWED,tyks,1623888000000,4189517,Ultrasonic guidance procedure,Procedure,MAPS_TO,,Mikolaj Wojnicki,1590969600000,,2001309536,NCSPfi Level 3,Procedure,2008-01-01,2011-12-31,PHL,,"Ultraääniohjattu vaahtokovetushoito, muu laskimo",,
PHL99,Ultrasound guided foam sclerotherapy of other vein,401,,0,APPROVED,UNREVIEWED,tyks,1623888000000,4213465,Injection of sclerosing agent in vein,Procedure,MAPS_TO,,Mikolaj Wojnicki,1590969600000,,2001309536,NCSPfi Level 3,Procedure,2008-01-01,2011-12-31,PHL,,"Ultraääniohjattu vaahtokovetushoito, muu laskimo",,
PHM76,Endovenous obliteration of v.saphena magna,2349,,0,APPROVED,UNREVIEWED,TYKS,1624320000000,4081410,Percutaneous endovascular obliteration,Procedure,MAPS_TO,,Mikolaj Wojnicki,1590969600000,,2001309538,NCSPfi Level 3,Procedure,2012-01-01,2030-12-31,PHM,,"Laskimon suonensisäinen hoito, v. saphena magna",,
PHM76,Endovenous obliteration of v.saphena magna,2349,,0,APPROVED,UNREVIEWED,TYKS,1624320000000,4138707,Destructive procedure of vein,Procedure,MAPS_TO,,Mikolaj Wojnicki,1590969600000,,2001309538,NCSPfi Level 3,Procedure,2012-01-01,2030-12-31,PHM,,"Laskimon suonensisäinen hoito, v. saphena magna",,
PHM77,Endovenous obliteration of v.saphena parva,504,,0,APPROVED,UNREVIEWED,TYKS,1624320000000,4081410,Percutaneous endovascular obliteration,Procedure,MAPS_TO,,Mikolaj Wojnicki,1590969600000,,2001309539,NCSPfi Level 3,Procedure,2012-01-01,2030-12-31,PHM,,"Laskimon suonensisäinen hoito, v. saphena parva",,
PHM77,Endovenous obliteration of v.saphena parva,504,,0,APPROVED,UNREVIEWED,TYKS,1624320000000,4138707,Destructive procedure of vein,Procedure,MAPS_TO,,Mikolaj Wojnicki,1590969600000,,2001309539,NCSPfi Level 3,Procedure,2012-01-01,2030-12-31,PHM,,"Laskimon suonensisäinen hoito, v. saphena parva",,
PHM79,Endovenous obliteration of v.saphena anterior,111,,0,APPROVED,UNREVIEWED,tyks,1623888000000,4001053,Obliteration,Procedure,MAPS_TO,,Mikolaj Wojnicki,1590969600000,,2001309541,NCSPfi Level 3,Procedure,2012-01-01,2030-12-31,PHM,,"Laskimon suonensisäinen hoito, v. saphena anterior",,
PHM79,Endovenous obliteration of v.saphena anterior,111,,0,APPROVED,UNREVIEWED,tyks,1623888000000,4138707,Destructive procedure of vein,Procedure,MAPS_TO,,Mikolaj Wojnicki,1590969600000,,2001309541,NCSPfi Level 3,Procedure,2012-01-01,2030-12-31,PHM,,"Laskimon suonensisäinen hoito, v. saphena anterior",,
PHM79,Endovenous obliteration of v.saphena anterior,111,,0,APPROVED,UNREVIEWED,tyks,1623888000000,42710052,Destructive procedure on lower leg,Procedure,MAPS_TO,,Mikolaj Wojnicki,1590969600000,,2001309541,NCSPfi Level 3,Procedure,2012-01-01,2030-12-31,PHM,,"Laskimon suonensisäinen hoito, v. saphena anterior",,
PHM99,Endovenous obliteration of other vein,1390,,0,APPROVED,UNREVIEWED,TYKS,1624320000000,4001053,Obliteration,Procedure,MAPS_TO,,Mikolaj Wojnicki,1590969600000,,2001309542,NCSPfi Level 3,Procedure,2012-01-01,2030-12-31,PHM,,"Laskimon suonensisäinen hoito, muu laskimo",,
PHM99,Endovenous obliteration of other vein,1390,,0,APPROVED,UNREVIEWED,TYKS,1624320000000,4138707,Destructive procedure of vein,Procedure,MAPS_TO,,Mikolaj Wojnicki,1590969600000,,2001309542,NCSPfi Level 3,Procedure,2012-01-01,2030-12-31,PHM,,"Laskimon suonensisäinen hoito, muu laskimo",,
PHQ99,Insertion of endovascular graft into other vein,-1,,0,APPROVED,UNREVIEWED,TYKS,1631577600000,4051163,Insertion of stent into vein,Procedure,MAPS_TO,,Mikolaj Wojnicki,1590969600000,,2001309557,NCSPfi Level 3,Procedure,1997-01-01,2030-12-31,PHQ,,"Laskimon sisäistutteen asettaminen, muu laskimo",,
PHQ99,Insertion of endovascular graft into other vein,-1,,0,APPROVED,UNREVIEWED,TYKS,1631577600000,40479651,Endovascular insertion of stent graft,Procedure,MAPS_TO,,Mikolaj Wojnicki,1590969600000,,2001309557,NCSPfi Level 3,Procedure,1997-01-01,2030-12-31,PHQ,,"Laskimon sisäistutteen asettaminen, muu laskimo",,
PHT99,Injection of therapeutic or sclerosing agent into other vein,494,,0,INVALID_TARGET,UNREVIEWED,,0,4213465,Injection of sclerosing agent in vein,Procedure,MAPS_TO,,,0,,2001309573,NCSPfi Level 3,Procedure,1997-01-01,2030-12-31,PHT,,"Kemiallisen tai tukkivan aineen ruiskuttaminen laskimoon, muu laskimo",,"2025-03-27 | conceptId 4317529 could not be updated automatically, remapping needed"
PH7FT,Inmplantation of filter to inferior vena cava with radiological guidance,70,,0,APPROVED,UNREVIEWED,TYKS,1631577600000,4335812,Fluoroscopy guided insertion of permanent inferior vena cava filter with contrast,Procedure,MAPS_TO,,Mikolaj Wojnicki,1590969600000,,2001309591,NCSPfi Level 3,Procedure,1999-01-01,2030-12-31,PH_2,,Alaonttolaskimon suodattimen laitto radiologisessa ohjauksessa,,
PH9ST,Intravenous thrombolysis of other vein,86,,0,APPROVED,UNREVIEWED,tays,1623974400000,4051162,Thrombolysis of vein,Procedure,MAPS_TO,,Mikolaj Wojnicki,1590969600000,,2001309594,NCSPfi Level 3,Procedure,1999-01-01,2030-12-31,PH_2,,Muun laskimon liuotushoito,,
TPH00,Phlebotomy,1810,,0,APPROVED,UNREVIEWED,TYKS,1624320000000,4245372,Phlebotomy,Procedure,MAPS_TO,,Mikolaj Wojnicki,1590969600000,,2001309596,NCSPfi Level 3,Procedure,1900-01-01,2030-12-31,PH_2,,"Laskimon aukaisu, venesektio",,
TPH04,Cathetrisation of vein,33418,,0,APPROVED,UNREVIEWED,tays,1596153600000,4214115,Catheterization of vein,Procedure,MAPS_TO,,Mikolaj Wojnicki,1590969600000,,2001309597,NCSPfi Level 3,Procedure,1900-01-01,2030-12-31,PH_2,,Laskimon kanylointi,,
TPH05,Open cannulation of peripheral vein,581,,0,APPROVED,UNREVIEWED,TYKS,1624320000000,4022794,Open cannulation of vein,Procedure,MAPS_TO,,Mikolaj Wojnicki,1590969600000,,2001309598,NCSPfi Level 3,Procedure,1900-01-01,2030-12-31,PH_2,,Laskimon esiin otto ja kanylointi,,2025-03-27 |  | conceptName changed from Peripheral venous cannula insertion to Insertion of peripheral venous cannula into peripheral vein
TPH05,Open cannulation of peripheral vein,581,,0,APPROVED,UNREVIEWED,TYKS,1624320000000,4049832,Insertion of peripheral venous cannula into peripheral vein,Procedure,MAPS_TO,,Mikolaj Wojnicki,1590969600000,,2001309598,NCSPfi Level 3,Procedure,1900-01-01,2030-12-31,PH_2,,Laskimon esiin otto ja kanylointi,,2025-03-27 |  | conceptName changed from Peripheral venous cannula insertion to Insertion of peripheral venous cannula into peripheral vein
TPH10,Sclerotherapy of varicose veins,467,,0,APPROVED,UNREVIEWED,TYKS,1624320000000,42709837,Injection sclerotherapy of varicose vein of lower leg,Procedure,MAPS_TO,,Mikolaj Wojnicki,1590969600000,,2001309599,NCSPfi Level 3,Procedure,1900-01-01,2030-12-31,PH_2,,"Alaraajalaskimoiden kovetushoito, skleroterapia",,
TPH15,Insertion of central venous catheter through external or internal jugular vein,4989,,0,APPROVED,UNREVIEWED,tays,1596153600000,4116186,Central venous cannula insertion via jugular vein,Procedure,MAPS_TO,,Mikolaj Wojnicki,1590969600000,,2001309600,NCSPfi Level 3,Procedure,1900-01-01,2030-12-31,PH_2,,Keskuslaskimokatetrin asettaminen kaulalaskimon kautta,,
TPH20,Insertion of central venous catheter through subclavian or brachiocephalic vein,8667,,0,APPROVED,UNREVIEWED,tays,1596153600000,4052415,Central venous cannula insertion via subclavian vein,Procedure,MAPS_TO,,Mikolaj Wojnicki,1590969600000,,2001309601,NCSPfi Level 3,Procedure,1900-01-01,2030-12-31,PH_2,,Keskuslaskimokatetrin asettaminen solislaskimon tai vena brachiocephalikuksen kautta,,
TPH30,Insertion of central venous catheter through periferal vein,487,,0,APPROVED,UNREVIEWED,TYKS,1624320000000,4322380,Insertion of peripherally inserted central catheter,Procedure,MAPS_TO,,Mikolaj Wojnicki,1590969600000,,2001309602,NCSPfi Level 3,Procedure,1997-01-01,2030-12-31,PH_2,,Keskuslaskimokatetrin asettaminen ääreislaskimon kautta,,
TPH61,Exchange transfusion,-1,,0,APPROVED,UNREVIEWED,tays,1596153600000,4193981,Exchange transfusion,Procedure,MAPS_TO,,Mikolaj Wojnicki,1590969600000,,2001309606,NCSPfi Level 3,Procedure,2010-01-01,2030-12-31,PH_2,,Verenvaihto,,
TPH90,Removal of fixed intravenous catheter,3013,,0,APPROVED,UNREVIEWED,tays,1596153600000,4075238,Removal of intravenous cannula,Procedure,MAPS_TO,,Mikolaj Wojnicki,1590969600000,,2001309607,NCSPfi Level 3,Procedure,1997-01-01,2030-12-31,PH_2,,Kiinteän suonikanyylin ja/tai infuusioportin poisto,,
TPX10,Implantation of vascular injection port,4595,,0,APPROVED,UNREVIEWED,tays,1596153600000,4040722,Implantation to cardiovascular system,Procedure,MAPS_TO,,Mikolaj Wojnicki,1590969600000,,2001309608,NCSPfi Level 3,Procedure,1900-01-01,2030-12-31,PH_2,,Pysyvän injektioreitin asettaminen,,
TPX15,Removal of vascular injection port,396,,0,APPROVED,UNREVIEWED,TYKS,1624320000000,4079766,Removal of implantable venous access port,Procedure,MAPS_TO,,Mikolaj Wojnicki,1590969600000,,2001309609,NCSPfi Level 3,Procedure,2000-01-01,2030-12-31,PH_2,,Laskimokanavan poisto,,
PJ,Lymphatic system,-1,,0,APPROVED,UNREVIEWED,kalleaseppala,1590969600000,4233942,Structure of lymphatic system,Spec Anatomic Site,MAPS_TO,,Mikolaj Wojnicki,1590969600000,,2001309610,NCSPfi Level 1,Procedure,1900-01-01,2030-12-31,P,,Imusuonijärjestelmä,,
PJ1AN,Lymphsystem isotope imaging,206,,0,APPROVED,UNREVIEWED,tays,1623974400000,4060609,Radioisotope scan of lymphatic system,Procedure,MAPS_TO,,Mikolaj Wojnicki,1590969600000,,2001309613,NCSPfi Level 3,Procedure,2009-01-01,2030-12-31,PJ_,,Imuteiden gammakuvaus,,
PJ2AE,Lymphnode ultrasound examination,866,,0,APPROVED,UNREVIEWED,tays,1596153600000,4037672,Ultrasonography,Procedure,MAPS_TO,,Mikolaj Wojnicki,1590969600000,,2001309620,NCSPfi Level 3,Procedure,1999-01-01,2030-12-31,PJ_,,Imusolmukkeiden ultraäänitutkimus,,
PJ2AE,Lymphnode ultrasound examination,866,,0,APPROVED,UNREVIEWED,tays,1596153600000,4111540,Examination of lymph nodes,Procedure,MAPS_TO,,Mikolaj Wojnicki,1590969600000,,2001309620,NCSPfi Level 3,Procedure,1999-01-01,2030-12-31,PJ_,,Imusolmukkeiden ultraäänitutkimus,,
PJ5AQ,Sentinell lymphnode SPECT with low dose CT,676,,0,APPROVED,UNREVIEWED,tays,1625011200000,42872447,Single photon emission computed tomography with computed tomography,Procedure,MAPS_TO,,Mikolaj Wojnicki,1590969600000,,2001309622,NCSPfi Level 3,Procedure,2009-01-01,2030-12-31,PJ_,,Vartijaimusolmukkeen SPET ja matala-annos-TT,,
PJ5AQ,Sentinell lymphnode SPECT with low dose CT,676,,0,APPROVED,UNREVIEWED,tays,1625011200000,4198632,Radionuclide sentinel lymph node study,Procedure,MAPS_TO,,Mikolaj Wojnicki,1590969600000,,2001309622,NCSPfi Level 3,Procedure,2009-01-01,2030-12-31,PJ_,,Vartijaimusolmukkeen SPET ja matala-annos-TT,,
PJA01,Laparoscopic sentinel node excision,254,,0,APPROVED,UNREVIEWED,tays,1727395200000,40481912,Excision of sentinel lymph node,Procedure,MAPS_TO,,Mikolaj Wojnicki,1727395200000,,2001309625,NCSPfi Level 3,Procedure,2014-01-01,2030-12-31,PJA,,Vartijaimusolmukkeen poisto laparoskopiassa,,
PJA01,Laparoscopic sentinel node excision,254,,0,APPROVED,UNREVIEWED,tays,1727395200000,4251314,Laparoscopy,Procedure,MAPS_TO,,Mikolaj Wojnicki,1727395200000,,2001309625,NCSPfi Level 3,Procedure,2014-01-01,2030-12-31,PJA,,Vartijaimusolmukkeen poisto laparoskopiassa,,
PJA10,Exploration of lymph nodes,1148,,0,APPROVED,UNREVIEWED,tays,1596153600000,4111540,Examination of lymph nodes,Procedure,MAPS_TO,,Mikolaj Wojnicki,1590969600000,,2001309626,NCSPfi Level 3,Procedure,1900-01-01,2030-12-31,PJA,,Imusolmukkeiden tutkimusleikkaus,,
PJA10,Exploration of lymph nodes,1148,,0,APPROVED,UNREVIEWED,tays,1596153600000,4194197,Operation on lymph node,Procedure,MAPS_TO,,Mikolaj Wojnicki,1590969600000,,2001309626,NCSPfi Level 3,Procedure,1900-01-01,2030-12-31,PJA,,Imusolmukkeiden tutkimusleikkaus,,
PJA12,Sentinel node biopsy,12532,,0,APPROVED,UNREVIEWED,tays,1596153600000,4263386,Sentinel lymph node biopsy,Procedure,MAPS_TO,,Mikolaj Wojnicki,1590969600000,,2001309627,NCSPfi Level 3,Procedure,2004-01-01,2030-12-31,PJA,,Merkityn vartijasolmukkeen poisto,,
PJD41,Excision of cervical lymph nodes,1508,,0,APPROVED,UNREVIEWED,tays,1596153600000,4200391,Excision of cervical lymph nodes group,Procedure,MAPS_TO,,Mikolaj Wojnicki,1590969600000,,2001309632,NCSPfi Level 3,Procedure,1900-01-01,2030-12-31,PJD,,Imusolmukkeiden yksinkertainen poisto kaulalta,,
PJD42,Excision of axillary lymph nodes,944,,0,APPROVED,UNREVIEWED,tays,1596153600000,4125467,Excision of axillary lymph nodes group,Procedure,MAPS_TO,,Mikolaj Wojnicki,1590969600000,,2001309633,NCSPfi Level 3,Procedure,1900-01-01,2030-12-31,PJD,,Imusolmukkeiden yksinkertainen poisto kainalosta,,
PJD43,Excision of aortic lymph nodes,177,,0,APPROVED,UNREVIEWED,tays,1596153600000,37206727,Excision of aortic lymph node,Procedure,MAPS_TO,,Mikolaj Wojnicki,1590969600000,,2001309634,NCSPfi Level 3,Procedure,1900-01-01,2030-12-31,PJD,,Imusolmukkeiden yksinkertainen poisto aortan ympäriltä,,
PJD44,Excision of iliac lymph nodes,1325,,0,APPROVED,UNREVIEWED,tays,1596153600000,4226535,Excision of iliac lymph nodes,Procedure,MAPS_TO,,Mikolaj Wojnicki,1590969600000,,2001309635,NCSPfi Level 3,Procedure,1900-01-01,2030-12-31,PJD,,Imusolmukkeiden yksinkertainen poisto lonkkavaltimoiden ympäriltä,,
PJD45,Excision of inguinal lymph nodes,642,,0,APPROVED,UNREVIEWED,tays,1596153600000,4066807,Excision of inguinal lymph nodes,Procedure,MAPS_TO,,Mikolaj Wojnicki,1590969600000,,2001309636,NCSPfi Level 3,Procedure,1900-01-01,2030-12-31,PJD,,Imusolmukkeiden yksinkertainen poisto nivuksista,,
PJD51,Block dissection of cervical lymph nodes,124,,0,APPROVED,UNREVIEWED,tays,1596153600000,4075296,Block dissection of cervical lymph nodes,Procedure,MAPS_TO,,Mikolaj Wojnicki,1590969600000,,2001309637,NCSPfi Level 3,Procedure,1900-01-01,2030-12-31,PJD,,Imusolmukkeiden radikaalinen poisto kaulalta,,
PJD52,Block dissection of axillary lymph nodes,6550,,0,APPROVED,UNREVIEWED,tays,1596153600000,4194967,Complete axillary lymphadenectomy,Procedure,MAPS_TO,,Mikolaj Wojnicki,1590969600000,,2001309638,NCSPfi Level 3,Procedure,1900-01-01,2030-12-31,PJD,,Imusolmukkeiden radikaalinen poisto kainalosta,,
PJD53,Block dissection of aortic lymph nodes,567,,0,APPROVED,UNREVIEWED,tays,1625011200000,4143045,Radical excision of periaortic lymph nodes,Procedure,MAPS_TO,,Mikolaj Wojnicki,1590969600000,,2001309639,NCSPfi Level 3,Procedure,1900-01-01,2030-12-31,PJD,,Imusolmukkeiden radikaalinen poisto aortan ympäriltä,,
PJD54,Block dissection of iliac lymph nodes,1770,,0,APPROVED,UNREVIEWED,tays,1596153600000,4125466,Ilioinguinofemoral lymphadenectomy,Procedure,MAPS_TO,,Mikolaj Wojnicki,1590969600000,,2001309640,NCSPfi Level 3,Procedure,1900-01-01,2030-12-31,PJD,,Imusolmukkeiden radikaalinen poisto lonkkavaltimoiden ympäriltä,,
PJD54,Block dissection of iliac lymph nodes,1770,,0,APPROVED,UNREVIEWED,tays,1596153600000,4226535,Excision of iliac lymph nodes,Procedure,MAPS_TO,,Mikolaj Wojnicki,1590969600000,,2001309640,NCSPfi Level 3,Procedure,1900-01-01,2030-12-31,PJD,,Imusolmukkeiden radikaalinen poisto lonkkavaltimoiden ympäriltä,,
PJD55,Block dissection of inguinal lymph nodes,481,,0,APPROVED,UNREVIEWED,tays,1596153600000,4071494,Block dissection of inguinal lymph nodes,Procedure,MAPS_TO,,Mikolaj Wojnicki,1590969600000,,2001309641,NCSPfi Level 3,Procedure,1900-01-01,2030-12-31,PJD,,Imusolmukkeiden radikaalinen poisto nivuksista,,
PJD63,Laparoscopic dissection of aortic lymph nodes,785,,0,APPROVED,UNREVIEWED,tays,1596153600000,4143045,Radical excision of periaortic lymph nodes,Procedure,MAPS_TO,,Mikolaj Wojnicki,1590969600000,,2001309642,NCSPfi Level 3,Procedure,1900-01-01,2030-12-31,PJD,,Imusolmukkeiden radikaalinen poisto tähystyksessä aortan ympäriltä,,
PJD64,Laparoscopic dissection of iliac lymph nodes,3676,,0,APPROVED,UNREVIEWED,tays,1596153600000,4226535,Excision of iliac lymph nodes,Procedure,MAPS_TO,,Mikolaj Wojnicki,1590969600000,,2001309643,NCSPfi Level 3,Procedure,1900-01-01,2030-12-31,PJD,,Imusolmukkeiden radikaalinen poisto tähystyksessä lonkkavaltimoiden ympäriltä,,
PJD64,Laparoscopic dissection of iliac lymph nodes,3676,,0,APPROVED,UNREVIEWED,tays,1596153600000,40489848,Laparoscopic excision of pelvic lymph node,Procedure,MAPS_TO,,Mikolaj Wojnicki,1590969600000,,2001309643,NCSPfi Level 3,Procedure,1900-01-01,2030-12-31,PJD,,Imusolmukkeiden radikaalinen poisto tähystyksessä lonkkavaltimoiden ympäriltä,,
PJD71,Extended sparing excision of cervical lymph nodes,2397,,0,APPROVED,UNREVIEWED,tyks,1623888000000,4122781,Excision of cervical lymph node,Procedure,MAPS_TO,,Mikolaj Wojnicki,1590969600000,,2001309644,NCSPfi Level 3,Procedure,1900-01-01,2030-12-31,PJD,,"Imusolmukkeiden poisto kaulalta, vähintään 5 tasoa",,
PJD81,Excision of lymph nodes from upper part of neck,196,,0,APPROVED,UNREVIEWED,TYKS,1624320000000,4122781,Excision of cervical lymph node,Procedure,MAPS_TO,,Mikolaj Wojnicki,1590969600000,,2001309645,NCSPfi Level 3,Procedure,1900-01-01,2030-12-31,PJD,,"Imusolmukkeiden poisto kaulalta, yhteensä 3-4 tasolta",,
PJD98,Other block dissection of lymph nodes,74,,0,APPROVED,UNREVIEWED,tays,1596153600000,4064257,Excision of regional lymph nodes,Procedure,MAPS_TO,,Mikolaj Wojnicki,1590969600000,,2001309648,NCSPfi Level 3,Procedure,1900-01-01,2030-12-31,PJD,,Muiden imusolmukkeiden radikaalinen poisto,,
PJD99,Excision of other lymph nodes,189,,0,APPROVED,UNREVIEWED,tays,1625011200000,4238646,Excision of lymph node,Procedure,MAPS_TO,,Mikolaj Wojnicki,1590969600000,,2001309649,NCSPfi Level 3,Procedure,1900-01-01,2030-12-31,PJD,,Muiden imusolmukkeiden poisto,,
PJW10,Incision of lymph node,-1,,0,APPROVED,UNREVIEWED,tays,1596153600000,4240817,Incision of lymph node,Procedure,MAPS_TO,,Mikolaj Wojnicki,1590969600000,,2001309651,NCSPfi Level 3,Procedure,1900-01-01,2017-12-31,PJW,,Imusolmukkeen aukaisu,,
PJW99,Other operation on lymphatic system,339,,0,APPROVED,UNREVIEWED,TYKS,1624320000000,4041266,Procedure on lymphatic system,Procedure,MAPS_TO,,Mikolaj Wojnicki,1590969600000,,2001309656,NCSPfi Level 3,Procedure,1900-01-01,2030-12-31,PJW,,Muu imusuonijärjestelmän toimenpide,,
PJ2AT,Biopsy of lymphnode with ultrasound guidance,806,,0,APPROVED,UNREVIEWED,tays,1596153600000,45765586,Biopsy of lymph node using ultrasound guidance,Procedure,MAPS_TO,,Mikolaj Wojnicki,1590969600000,,2001309679,NCSPfi Level 3,Procedure,1999-01-01,2030-12-31,PJ_2,,Imusolmukkeen kudosnäytteen otto UÄ-ohjauksessa,,
PJ3AT,Cytology of lymphnode with ultrasound guidance,1830,,0,APPROVED,UNREVIEWED,tays,1596153600000,4331518,Aspiration using ultrasound guidance,Procedure,MAPS_TO,,Mikolaj Wojnicki,1590969600000,,2001309683,NCSPfi Level 3,Procedure,1999-01-01,2030-12-31,PJ_2,,Imusolmukkeen solunäytteen otto UÄ-ohjauksessa,,
PJ3AT,Cytology of lymphnode with ultrasound guidance,1830,,0,APPROVED,UNREVIEWED,tays,1596153600000,45765586,Biopsy of lymph node using ultrasound guidance,Procedure,MAPS_TO,,Mikolaj Wojnicki,1590969600000,,2001309683,NCSPfi Level 3,Procedure,1999-01-01,2030-12-31,PJ_2,,Imusolmukkeen solunäytteen otto UÄ-ohjauksessa,,
PJ5AN,Localisation of sentinell lymphnode with isotope imaging,2268,,0,APPROVED,UNREVIEWED,tays,1596153600000,4060515,Isotope static scan lymph node,Procedure,MAPS_TO,,Mikolaj Wojnicki,1590969600000,,2001309688,NCSPfi Level 3,Procedure,2009-01-01,2030-12-31,PJ_2,,Vartijaimusolmukkeen paikantaminen gammakuvauksella,,
PJ5AN,Localisation of sentinell lymphnode with isotope imaging,2268,,0,APPROVED,UNREVIEWED,tays,1596153600000,44514519,Scanning of sentinel lymph node,Procedure,MAPS_TO,,Mikolaj Wojnicki,1590969600000,,2001309688,NCSPfi Level 3,Procedure,2009-01-01,2030-12-31,PJ_2,,Vartijaimusolmukkeen paikantaminen gammakuvauksella,,
TPJ05,Needle biopsy of lymph node,22,,0,APPROVED,UNREVIEWED,tays,1596153600000,4120966,Fine needle aspiration of lymph node,Procedure,MAPS_TO,,Mikolaj Wojnicki,1590969600000,,2001309691,NCSPfi Level 3,Procedure,1900-01-01,2017-12-31,PJ_2,,Imusolmukkeen pisto,,
PWG00,Reoperation on peripheral vessels for thrombosis or embolism,71,,0,APPROVED,UNREVIEWED,TYKS,1631577600000,4215779,Removal of embolus,Procedure,MAPS_TO,,Mikolaj Wojnicki,1590969600000,,2001309697,NCSPfi Level 2,Procedure,1997-01-01,2030-12-31,PW,,Verisuonileikkauksen jälkeisen veritulpan tai tukoksen poisto,,
PG1AE,Ultrasound examination of artery not elsewher classified,780,,0,APPROVED,UNREVIEWED,tays,1596153600000,4328969,Ultrasound angiography of artery,Procedure,MAPS_TO,,Mikolaj Wojnicki,1590969600000,,2001309702,NCSPfi Level 3,Procedure,1999-01-01,2030-12-31,PX_,,Muualla luokittamaton valtimon ultraäänitutkimus,,2025-03-27 | conceptName changed from Ultrasonography of artery to Ultrasound angiography of artery
PG1DE,Other extensive ultrasound examination of artery,7207,,0,APPROVED,UNREVIEWED,tays,1596153600000,4328969,Ultrasound angiography of artery,Procedure,MAPS_TO,,Mikolaj Wojnicki,1590969600000,,2001309713,NCSPfi Level 3,Procedure,1999-01-01,2030-12-31,PX_,,Muu verisuonten laaja doppler-UÄ,,2025-03-27 | conceptName changed from Ultrasonography of artery to Ultrasound angiography of artery
PG1XE,Other ultrasound examination of blood vessel not elsewhere classified,679,,0,APPROVED,UNREVIEWED,tays,1623974400000,35622932,Doppler ultrasonography of blood vessel,Procedure,MAPS_TO,,Mikolaj Wojnicki,1590969600000,,2001309721,NCSPfi Level 3,Procedure,1999-01-01,2030-12-31,PX_,,Verisuonten muu ultraäänitutkimus,,
PG5DE,Ultrasound examination of injection gate to artery or vein with Doppler method,428,,0,APPROVED,UNREVIEWED,tyks,1623888000000,46271896,Doppler ultrasonography of arteriovenous fistula,Procedure,MAPS_TO,,Mikolaj Wojnicki,1590969600000,,2001309723,NCSPfi Level 3,Procedure,2003-01-01,2030-12-31,PX_,,Valtimolaskimoavanteen doppler-UÄ,,
TPH07,Cathetrisation of artery,25404,,0,APPROVED,UNREVIEWED,tays,1596153600000,4213288,Insertion of catheter into artery,Procedure,MAPS_TO,,Mikolaj Wojnicki,1590969600000,,2001309747,NCSPfi Level 3,Procedure,1998-01-01,2030-12-31,PX_2,,Valtimon kanylointi,,
TPW99,Other minor surgical procedure on peripheral vessel or lymphatic system,1131,,0,APPROVED,UNREVIEWED,tays,1596153600000,4040551,Procedure on blood vessel,Procedure,MAPS_TO,,Mikolaj Wojnicki,1590969600000,,2001309749,NCSPfi Level 3,Procedure,1900-01-01,2030-12-31,PX_2,,Muu verisuoniin tai imuteihin kohdistuva pientoimenpide,,
TPW99,Other minor surgical procedure on peripheral vessel or lymphatic system,1131,,0,APPROVED,UNREVIEWED,tays,1596153600000,4043177,Procedure on lymphatic vessel,Procedure,MAPS_TO,,Mikolaj Wojnicki,1590969600000,,2001309749,NCSPfi Level 3,Procedure,1900-01-01,2030-12-31,PX_2,,Muu verisuoniin tai imuteihin kohdistuva pientoimenpide,,
