sourceCode,sourceName,sourceFrequency,sourceAutoAssignedConceptIds,matchScore,mappingStatus,equivalence,statusSetBy,statusSetOn,conceptId,conceptName,domainId,mappingType,comment,createdBy,createdOn,assignedReviewer,ADD_INFO:sourceConceptId,ADD_INFO:sourceConceptClass,ADD_INFO:sourceDomain,ADD_INFO:sourceValidStartDate,ADD_INFO:sourceValidEndDate,ADD_INFO:sourceParents,ADD_INFO:sourceParentVocabulary,ADD_INFO:sourceName_fi,ADD_INFO:obsolete_conceptId,ADD_INFO:validationMessages
D81,Congenital anomaly digestive system,487,,0,APPROVED,UNREVIEWED,Javier,1665705600000,198249,Congenital anomaly of digestive system,Condition,MAPS_TO,,Javier,1590969600000,,2002000379,ICPC2,Condition,1970-01-01,2099-12-31,D,,"Synnynnäinen epämuodostuma, ruuansulatuselimen",,
D82,Teeth/gum disease,270010,,0,APPROVED,UNREVIEWED,Javier,1665705600000,201603,Disorder of teeth AND/OR supporting structures,Condition,MAPS_TO,,Javier,1590969600000,,2002000380,ICPC2,Condition,1970-01-01,2099-12-31,D,,Hampaiden/ikenien sairaus,,
D83,Mouth/tongue/lip disease,1372,,0,APPROVED,UNREVIEWED,Javier,1665705600000,37016130,Lesion of oral mucosa,Condition,MAPS_TO,,Javier,1590969600000,,2002000381,ICPC2,Condition,1970-01-01,2099-12-31,D,,Suun/kielen/huulen sairaus,,
D84,Oesophagus disease,654,,0,APPROVED,UNREVIEWED,Javier,1665705600000,31610,Disorder of esophagus,Condition,MAPS_TO,,Javier,1590969600000,,2002000382,ICPC2,Condition,1970-01-01,2099-12-31,D,,Ruokatorven sairaus,,
D85,Duodenal ulcer,107,,0,UNCHECKED,UNREVIEWED,Javier,1665705600000,0,Unmapped,,MAPS_TO,,,0,,2002000383,ICPC2,Condition,1970-01-01,2099-12-31,D,,Pohjukaissuolen haava,,
D86,Peptic ulcer other,254,,0,APPROVED,UNREVIEWED,Javier,1665705600000,4248429,Gastric ulcer without hemorrhage AND without perforation,Condition,MAPS_TO,,Javier,1590969600000,,2002000384,ICPC2,Condition,1970-01-01,2099-12-31,D,,"Peptinen haava, muu",,
D87,Stomach function disorder,540,,0,APPROVED,UNREVIEWED,Javier,1665705600000,195306,Gastroduodenitis,Condition,MAPS_TO,,Javier,1590969600000,,2002000385,ICPC2,Condition,1970-01-01,2099-12-31,D,,Mahalaukun toimintahäiriö,,
D88,Appendicitis,334,,0,APPROVED,UNREVIEWED,Javier,1665705600000,440448,Appendicitis,Condition,MAPS_TO,,Javier,1590969600000,,2002000386,ICPC2,Condition,1970-01-01,2099-12-31,D,,Umpilisäkkeen tulehdus,,
D89,Inguinal hernia,2652,,0,APPROVED,UNREVIEWED,Javier,1665705600000,4288544,Inguinal hernia,Condition,MAPS_TO,,Javier,1590969600000,,2002000387,ICPC2,Condition,1970-01-01,2099-12-31,D,,Nivustyrä,,
D90,Hiatus hernia,264,,0,APPROVED,UNREVIEWED,Javier,1665705600000,201061,Diaphragmatic hernia,Condition,MAPS_TO,,Javier,1590969600000,,2002000388,ICPC2,Condition,1970-01-01,2099-12-31,D,,Palleatyrä,,
D91,Abdominal hernia other,2263,,0,APPROVED,EQUAL,Anna Hammais,1729613486717,199860,Hernia of abdominal cavity,Condition,MAPS_TO,Invalid existing target: 4028373,Anna Hammais,1729613485785,,2002000389,ICPC2,Condition,1970-01-01,2099-12-31,D,,"Vatsan alueen tyrä, muu",,
D92,Diverticular disease,1964,,0,APPROVED,UNREVIEWED,Javier,1665705600000,4266809,Diverticular disease,Condition,MAPS_TO,,Javier,1590969600000,,2002000390,ICPC2,Condition,1970-01-01,2099-12-31,D,,Suolen umpipussitauti,,
D93,Irritable bowel syndrome,2018,,0,APPROVED,UNREVIEWED,Javier,1665705600000,75576,Irritable bowel syndrome,Condition,MAPS_TO,,Javier,1590969600000,,2002000391,ICPC2,Condition,1970-01-01,2099-12-31,D,,Ärtynyt paksusuoli,,
D94,Chronic enteritis/ulcerative colitis,3068,,0,APPROVED,UNREVIEWED,Javier,1665705600000,75580,Chronic ulcerative proctitis,Condition,MAPS_TO,,Javier,1590969600000,,2002000392,ICPC2,Condition,1970-01-01,2099-12-31,D,,Krooninen suolistotulehdus / haavainen paksusuolen tulehdus,,
D95,Anal fissure/perianal abscess,4265,,0,APPROVED,UNREVIEWED,Javier,1665705600000,76725,Anal fissure,Condition,MAPS_TO,,Javier,1590969600000,,2002000393,ICPC2,Condition,1970-01-01,2099-12-31,D,,Peräaukon haavauma/paise,,
D96,Worms/other parasites,258,,0,APPROVED,UNREVIEWED,Javier,1665705600000,441793,Infection caused by Cestoda and/or Trematoda and/or Phylum Nemata,Condition,MAPS_TO,,Javier,1590969600000,,2002000394,ICPC2,Condition,1970-01-01,2099-12-31,D,,Madot ja muut loiset,,
D97,Liver disease NOS,2285,,0,APPROVED,UNREVIEWED,Javier,1665705600000,194984,Disease of liver,Condition,MAPS_TO,,Javier,1590969600000,,2002000395,ICPC2,Condition,1970-01-01,2099-12-31,D,,"Maksasairaus, määrittämätön",,
D98,Cholecystitis/cholelithiasis,1550,,0,APPROVED,UNREVIEWED,Javier,1665705600000,192353,Disorder of gallbladder,Condition,MAPS_TO,,Javier,1590969600000,,2002000396,ICPC2,Condition,1970-01-01,2099-12-31,D,,Sappirakon tulehdus / sappikivitauti,,
D99,Disease digestive system other,7029,,0,APPROVED,UNREVIEWED,Javier,1665705600000,4201745,Disorder of digestive system,Condition,MAPS_TO,,Javier,1590969600000,,2002000397,ICPC2,Condition,1970-01-01,2099-12-31,D,,Muu ruuansulatuselinten tauti,,
F,Eye,0,,0,UNCHECKED,UNREVIEWED,Javier,1665705600000,0,Unmapped,,MAPS_TO,,,0,,2002000398,ICPC2,Condition,1970-01-01,2099-12-31,,,Silmä,,
F01,Eye pain,6142,,0,APPROVED,UNREVIEWED,Javier,1665705600000,379031,Pain in eye,Condition,MAPS_TO,,Javier,1590969600000,,2002000399,ICPC2,Condition,1970-01-01,2099-12-31,F,,Kipu silmässä,,
F02,Red eye,8352,,0,APPROVED,UNREVIEWED,Javier,1665705600000,373499,Disorder of eye region,Condition,MAPS_TO,,Javier,1590969600000,,2002000400,ICPC2,Condition,1970-01-01,2099-12-31,F,,Punainen silmä,,
F03,Eye discharge,18946,,0,APPROVED,UNREVIEWED,Javier,1665705600000,435553,Epiphora,Condition,MAPS_TO,,Javier,1590969600000,,2002000401,ICPC2,Condition,1970-01-01,2099-12-31,F,,Rähmivä/vuotava silmä,,
F04,Visual floaters/spots,486,,0,APPROVED,UNREVIEWED,Javier,1665705600000,381001,Subjective visual disturbance,Condition,MAPS_TO,,Javier,1590969600000,,2002000402,ICPC2,Condition,1970-01-01,2099-12-31,F,,Pilkut näkökentässä,,
F05,Visual disturbance other,32523,,0,APPROVED,UNREVIEWED,Javier,1665705600000,381001,Subjective visual disturbance,Condition,MAPS_TO,,Javier,1590969600000,,2002000403,ICPC2,Condition,1970-01-01,2099-12-31,F,,"Näkökyvyn häiriö, muu",,
F13,Eye sensation abnormal,4412,,0,APPROVED,UNREVIEWED,Javier,1665705600000,373499,Disorder of eye region,Condition,MAPS_TO,,Javier,1590969600000,,2002000404,ICPC2,Condition,1970-01-01,2099-12-31,F,,Poikkeava tunne silmässä,,
F14,Eye movements abnormal,64,,0,APPROVED,UNREVIEWED,Javier,1665705600000,4146116,Nystagmus and other irregular eye movements,Condition,MAPS_TO,,Javier,1590969600000,,2002000405,ICPC2,Condition,1970-01-01,2099-12-31,F,,Poikkeavat silmän liikkeet,,
F15,Eye appearance abnormal,203,,0,APPROVED,UNREVIEWED,Javier,1665705600000,373499,Disorder of eye region,Condition,MAPS_TO,,Javier,1590969600000,,2002000406,ICPC2,Condition,1970-01-01,2099-12-31,F,,Silmien poikkeava ulkonäkö,,
F16,Eyelid symptom/complaint,9546,,0,APPROVED,UNREVIEWED,Javier,1665705600000,376125,Disorder of eyelid,Condition,MAPS_TO,,Javier,1590969600000,,2002000407,ICPC2,Condition,1970-01-01,2099-12-31,F,,Luomien oireet/vaivat,,
F17,Glasses symptom/complaint,183,,0,APPROVED,UNREVIEWED,Javier,1665705600000,4047347,Fitting procedure,Procedure,MAPS_TO,,Javier,1590969600000,,2002000408,ICPC2,Condition,1970-01-01,2099-12-31,F,,Silmälaseihin liittyvät oireet/vaivat,,
F17,Glasses symptom/complaint,183,,0,APPROVED,UNREVIEWED,Javier,1665705600000,4195164,Ophthalmic service or procedure,Procedure,MAPS_TO,,Javier,1590969600000,,2002000408,ICPC2,Condition,1970-01-01,2099-12-31,F,,Silmälaseihin liittyvät oireet/vaivat,,
F18,Contact lens symptom/complaint,34,,0,APPROVED,UNREVIEWED,Javier,1665705600000,4047347,Fitting procedure,Procedure,MAPS_TO,,Javier,1590969600000,,2002000409,ICPC2,Condition,1970-01-01,2099-12-31,F,,Piilolaseihin liittyvät oireet/vaivat,,
F18,Contact lens symptom/complaint,34,,0,APPROVED,UNREVIEWED,Javier,1665705600000,4195164,Ophthalmic service or procedure,Procedure,MAPS_TO,,Javier,1590969600000,,2002000409,ICPC2,Condition,1970-01-01,2099-12-31,F,,Piilolaseihin liittyvät oireet/vaivat,,
F27,Fear of eye disease,1340,,0,APPROVED,UNREVIEWED,Javier,1665705600000,4216670,Worried well,Observation,MAPS_TO,,Javier,1590969600000,,2002000410,ICPC2,Condition,1970-01-01,2099-12-31,F,,Huoli/pelko silmäsairaudesta,,
F28,Limited function/disability (F),13425,,0,APPROVED,UNREVIEWED,Javier,1665705600000,4137049,Disability affecting daily living,Observation,MAPS_TO,,Javier,1590969600000,,2002000411,ICPC2,Condition,1970-01-01,2099-12-31,F,,"Toiminnanvajaus, silmän",,
F29,Eye symptom/complaint other,44153,,0,APPROVED,UNREVIEWED,Javier,1665705600000,373499,Disorder of eye region,Condition,MAPS_TO,,Javier,1590969600000,,2002000412,ICPC2,Condition,1970-01-01,2099-12-31,F,,Muu silmän oire/vaiva,,
F30,"Eye, Medical examin/health eval complete",0,,0,UNCHECKED,UNREVIEWED,Javier,1665705600000,0,Unmapped,,MAPS_TO,,,0,,2002000413,ICPC2,Condition,1970-01-01,2099-12-31,F,,"Silmä, Laaja terveydentilan arviointi/tarkastus",,
F31,"Eye, Medical examin/health eval partial",219,,0,UNCHECKED,UNREVIEWED,Javier,1665705600000,0,Unmapped,,MAPS_TO,,,0,,2002000414,ICPC2,Condition,1970-01-01,2099-12-31,F,,"Silmä, Suppea terveydentilan arviointi/tarkastus",,
F32,"Eye, Sensitivity test",9,,0,UNCHECKED,UNREVIEWED,Javier,1665705600000,0,Unmapped,,MAPS_TO,,,0,,2002000415,ICPC2,Condition,1970-01-01,2099-12-31,F,,"Silmä, Allergiatutkimus",,
F33,"Eye, Microbiological/immunological test",0,,0,UNCHECKED,UNREVIEWED,Javier,1665705600000,0,Unmapped,,MAPS_TO,,,0,,2002000416,ICPC2,Condition,1970-01-01,2099-12-31,F,,"Silmä, Mikrobiologinen/immunologinen koe",,
F34,"Eye, Blood test",0,,0,UNCHECKED,UNREVIEWED,Javier,1665705600000,0,Unmapped,,MAPS_TO,,,0,,2002000417,ICPC2,Condition,1970-01-01,2099-12-31,F,,"Silmä, Veritutkimus",,
F35,"Eye, Urine test",0,,0,UNCHECKED,UNREVIEWED,Javier,1665705600000,0,Unmapped,,MAPS_TO,,,0,,2002000418,ICPC2,Condition,1970-01-01,2099-12-31,F,,"Silmä, Virtsatutkimus",,
F36,"Eye, Faeces test",0,,0,UNCHECKED,UNREVIEWED,Javier,1665705600000,0,Unmapped,,MAPS_TO,,,0,,2002000419,ICPC2,Condition,1970-01-01,2099-12-31,F,,"Silmä, Ulostetutkimus",,
F37,"Eye, Histological/exfoliative cytology",0,,0,UNCHECKED,UNREVIEWED,Javier,1665705600000,0,Unmapped,,MAPS_TO,,,0,,2002000420,ICPC2,Condition,1970-01-01,2099-12-31,F,,"Silmä, Histologinen/sytologinen tutkimus",,
F38,"Eye, Other laboratory test NEC",317,,0,UNCHECKED,UNREVIEWED,Javier,1665705600000,0,Unmapped,,MAPS_TO,,,0,,2002000421,ICPC2,Condition,1970-01-01,2099-12-31,F,,"Silmä, Muu laboratoriotutkimus",,
F39,"Eye, Physical function test",8,,0,UNCHECKED,UNREVIEWED,Javier,1665705600000,0,Unmapped,,MAPS_TO,,,0,,2002000422,ICPC2,Condition,1970-01-01,2099-12-31,F,,"Silmä, Kliininen toimintakoe",,
F40,"Eye, Diagnostic endoscopy",0,,0,UNCHECKED,UNREVIEWED,Javier,1665705600000,0,Unmapped,,MAPS_TO,,,0,,2002000423,ICPC2,Condition,1970-01-01,2099-12-31,F,,"Silmä, Diagnostinen endoskopia",,
F41,"Eye, Diagnostic radiology/imaging",168,,0,UNCHECKED,UNREVIEWED,Javier,1665705600000,0,Unmapped,,MAPS_TO,,,0,,2002000424,ICPC2,Condition,1970-01-01,2099-12-31,F,,"Silmä, Diagnostinen kuvantaminen",,
F42,"Eye, Electrical tracing",0,,0,UNCHECKED,UNREVIEWED,Javier,1665705600000,0,Unmapped,,MAPS_TO,,,0,,2002000425,ICPC2,Condition,1970-01-01,2099-12-31,F,,"Silmä, Elektrofysiologinen tutkimus",,
F43,"Eye, Other diagnostic procedure",2694,,0,UNCHECKED,UNREVIEWED,Javier,1665705600000,0,Unmapped,,MAPS_TO,,,0,,2002000426,ICPC2,Condition,1970-01-01,2099-12-31,F,,"Silmä, Muu tutkimustoimenpide",,
F44,"Eye, Preventive immunization/medic",0,,0,UNCHECKED,UNREVIEWED,Javier,1665705600000,0,Unmapped,,MAPS_TO,,,0,,2002000427,ICPC2,Condition,1970-01-01,2099-12-31,F,,"Silmä, Rokotus / ennaltaehkäisevä lääkitys",,
F45,"Eye, Observ/health educat/advice/diet",9,,0,UNCHECKED,UNREVIEWED,Javier,1665705600000,0,Unmapped,,MAPS_TO,,,0,,2002000428,ICPC2,Condition,1970-01-01,2099-12-31,F,,"Silmä, Seuranta/terveysneuvonta/ruokavalioneuvonta",,
F46,"Eye, Consultation primary care provider",0,,0,UNCHECKED,UNREVIEWED,Javier,1665705600000,0,Unmapped,,MAPS_TO,,,0,,2002000429,ICPC2,Condition,1970-01-01,2099-12-31,F,,"Silmä, Perusterveydenhuollon asiantuntijan konsultaatio",,
F47,"Eye, Consultation with specialist",0,,0,UNCHECKED,UNREVIEWED,Javier,1665705600000,0,Unmapped,,MAPS_TO,,,0,,2002000430,ICPC2,Condition,1970-01-01,2099-12-31,F,,"Silmä, Erikoislääkärin konsultaatio",,
F48,"Eye, Clarification/discussion RFE/demand",178,,0,UNCHECKED,UNREVIEWED,Javier,1665705600000,0,Unmapped,,MAPS_TO,,,0,,2002000431,ICPC2,Condition,1970-01-01,2099-12-31,F,,"Silmä, Potilaan tarpeiden/tulosyyn selvittäminen",,
F49,"Eye, Other preventive procedure",113,,0,UNCHECKED,UNREVIEWED,Javier,1665705600000,0,Unmapped,,MAPS_TO,,,0,,2002000432,ICPC2,Condition,1970-01-01,2099-12-31,F,,"Silmä, Muu ennaltaehkäisevä toimenpide",,
F50,"Eye, Medication/prescr/renewal",46,,0,UNCHECKED,UNREVIEWED,Javier,1665705600000,0,Unmapped,,MAPS_TO,,,0,,2002000433,ICPC2,Condition,1970-01-01,2099-12-31,F,,"Silmä, Lääkitys/lääkemääräys/uusinta/injektio",,
F51,"Eye, I&d/flush/aspiration",0,,0,UNCHECKED,UNREVIEWED,Javier,1665705600000,0,Unmapped,,MAPS_TO,,,0,,2002000434,ICPC2,Condition,1970-01-01,2099-12-31,F,,"Silmä, Aukaisu/kanylointi/huuhtelu/imu/nesteenpoisto",,
F52,"Eye, Exc/remov/biopsy/destruc/debrid/caut",0,,0,UNCHECKED,UNREVIEWED,Javier,1665705600000,0,Unmapped,,MAPS_TO,,,0,,2002000435,ICPC2,Condition,1970-01-01,2099-12-31,F,,"Silmä, Kudoksen poisto/poltto/tuhoaminen / koepalan otto / kudosjätteen poisto",,
F53,"Eye, Instrument/catheter/intubate/dilate",0,,0,UNCHECKED,UNREVIEWED,Javier,1665705600000,0,Unmapped,,MAPS_TO,,,0,,2002000436,ICPC2,Condition,1970-01-01,2099-12-31,F,,"Silmä, Katetrointi/intubointi/laajentaminen",,
F54,"Eye, Repair/fix-suture/cast/prosth device",11,,0,UNCHECKED,UNREVIEWED,Javier,1665705600000,0,Unmapped,,MAPS_TO,,,0,,2002000437,ICPC2,Condition,1970-01-01,2099-12-31,F,,"Silmä, Ompelu/korjaus/kipsaus / proteesin asennus (tai poisto)",,
F55,"Eye, Local injection/infiltration",0,,0,UNCHECKED,UNREVIEWED,Javier,1665705600000,0,Unmapped,,MAPS_TO,,,0,,2002000438,ICPC2,Condition,1970-01-01,2099-12-31,F,,"Silmä, Paikallinen lääkeaineinjektio",,
F56,"Eye, Dressing/pressure/compress/tamponade",0,,0,UNCHECKED,UNREVIEWED,Javier,1665705600000,0,Unmapped,,MAPS_TO,,,0,,2002000439,ICPC2,Condition,1970-01-01,2099-12-31,F,,"Silmä, Sidos/kompressi/tamponointi",,
F57,"Eye, Physical medicine/rehabilitation",0,,0,UNCHECKED,UNREVIEWED,Javier,1665705600000,0,Unmapped,,MAPS_TO,,,0,,2002000440,ICPC2,Condition,1970-01-01,2099-12-31,F,,"Silmä, Fysikaalinen hoito / kuntoutus",,
F58,"Eye, Therapeutic counselling/listening",0,,0,UNCHECKED,UNREVIEWED,Javier,1665705600000,0,Unmapped,,MAPS_TO,,,0,,2002000441,ICPC2,Condition,1970-01-01,2099-12-31,F,,"Silmä, Terapeuttinen neuvonta / kuuntelu",,
F59,"Eye, Other therap proced/minor surg NEC",15,,0,UNCHECKED,UNREVIEWED,Javier,1665705600000,0,Unmapped,,MAPS_TO,,,0,,2002000442,ICPC2,Condition,1970-01-01,2099-12-31,F,,"Silmä, Muu hoitotoimenpide / muualla luokittelematon pikkukirurgia",,
F60,"Eye, Result test/procedure",22,,0,UNCHECKED,UNREVIEWED,Javier,1665705600000,0,Unmapped,,MAPS_TO,,,0,,2002000443,ICPC2,Condition,1970-01-01,2099-12-31,F,,"Silmä, Tutkimustulosten kuuleminen",,
F61,"Eye, Result examination/test/record/letter from other provider",0,,0,UNCHECKED,UNREVIEWED,Javier,1665705600000,0,Unmapped,,MAPS_TO,,,0,,2002000444,ICPC2,Condition,1970-01-01,2099-12-31,F,,"Silmä, Tutkimustulos/testitulos/potilaskertomus/kirje toiselta hoidonantajalta",,
F62,"Eye, Administrative procedure",8,,0,UNCHECKED,UNREVIEWED,Javier,1665705600000,0,Unmapped,,MAPS_TO,,,0,,2002000445,ICPC2,Condition,1970-01-01,2099-12-31,F,,"Silmä, Hallinnollinen toimenpide",,
F63,"Eye, Follow-up encounter unspecified",6,,0,UNCHECKED,UNREVIEWED,Javier,1665705600000,0,Unmapped,,MAPS_TO,,,0,,2002000446,ICPC2,Condition,1970-01-01,2099-12-31,F,,"Silmä, Muu seurantakäynti",,
F64,"Eye, Encounter/prob initiated by provider",0,,0,UNCHECKED,UNREVIEWED,Javier,1665705600000,0,Unmapped,,MAPS_TO,,,0,,2002000447,ICPC2,Condition,1970-01-01,2099-12-31,F,,"Silmä, Hoidonantajan käynnistämä tapahtuma",,
F65,"Eye, Enc/prob init by other than pt/prov",0,,0,UNCHECKED,UNREVIEWED,Javier,1665705600000,0,Unmapped,,MAPS_TO,,,0,,2002000448,ICPC2,Condition,1970-01-01,2099-12-31,F,,"Silmä, Muun henkilön käynnistämä tapahtuma",,
F66,"Eye, Referral to non-MD provider",0,,0,UNCHECKED,UNREVIEWED,Javier,1665705600000,0,Unmapped,,MAPS_TO,,,0,,2002000449,ICPC2,Condition,1970-01-01,2099-12-31,F,,"Silmä, Lähete muulle perusterveydenhuollon ammattihenkilölle",,
F67,"Eye, Referral to physician/hospital",8,,0,UNCHECKED,UNREVIEWED,Javier,1665705600000,0,Unmapped,,MAPS_TO,,,0,,2002000450,ICPC2,Condition,1970-01-01,2099-12-31,F,,"Silmä, Lähete erikoislääkärille/sairaalaan",,
F68,"Eye, Other referral NEC",11,,0,UNCHECKED,UNREVIEWED,Javier,1665705600000,0,Unmapped,,MAPS_TO,,,0,,2002000451,ICPC2,Condition,1970-01-01,2099-12-31,F,,"Silmä, Muu lähete",,
F69,"Eye, Other reason for encounter NEC",62,,0,UNCHECKED,UNREVIEWED,Javier,1665705600000,0,Unmapped,,MAPS_TO,,,0,,2002000452,ICPC2,Condition,1970-01-01,2099-12-31,F,,"Silmä, Muu käynnin syy",,
F70,Conjunctivitis infectious,4290,,0,APPROVED,UNREVIEWED,Javier,1665705600000,379019,Conjunctivitis,Condition,MAPS_TO,,Javier,1590969600000,,2002000453,ICPC2,Condition,1970-01-01,2099-12-31,F,,"Sidekalvotulehdus, tarttuva",,
F71,Conjunctivitis allergic,376,,0,APPROVED,UNREVIEWED,Javier,1665705600000,380111,Acute atopic conjunctivitis,Condition,MAPS_TO,,Javier,1590969600000,,2002000454,ICPC2,Condition,1970-01-01,2099-12-31,F,,"Sidekalvotulehdus, allerginen",,
F72,Blepharitis/stye/chalazion,3026,,0,APPROVED,UNREVIEWED,Javier,1665705600000,378425,Blepharitis,Condition,MAPS_TO,,Javier,1590969600000,,2002000455,ICPC2,Condition,1970-01-01,2099-12-31,F,,Luomitulehdus/näärännäppy/luomirakkula,,
F73,Eye infection/inflammation other,3354,,0,APPROVED,UNREVIEWED,Javier,1665705600000,434926,Iridocyclitis,Condition,MAPS_TO,,Javier,1590969600000,,2002000456,ICPC2,Condition,1970-01-01,2099-12-31,F,,"Silmätulehdus, muu",,
F74,Neoplasm of eye/adnexa,259,,0,UNCHECKED,UNREVIEWED,Javier,1665705600000,0,Unmapped,,MAPS_TO,,,0,,2002000457,ICPC2,Condition,1970-01-01,2099-12-31,F,,"Kasvain, silmän / silmän seudun",,
F75,Contusion/haemorrhage eye,306,,0,APPROVED,UNREVIEWED,Javier,1665705600000,381444,Contusion of eye,Condition,MAPS_TO,,Javier,1590969600000,,2002000458,ICPC2,Condition,1970-01-01,2099-12-31,F,,"Ruhje/verenvuoto, silmän",,
F76,Foreign body in eye,951,,0,APPROVED,UNREVIEWED,Javier,1665705600000,433909,Foreign body on external eye,Condition,MAPS_TO,,Javier,1590969600000,,2002000459,ICPC2,Condition,1970-01-01,2099-12-31,F,,Vierasesine silmässä,,
F79,Injury eye other,368,,0,APPROVED,UNREVIEWED,Javier,1665705600000,4152163,Injury of eye region,Condition,MAPS_TO,,Javier,1590969600000,,2002000460,ICPC2,Condition,1970-01-01,2099-12-31,F,,"Silmävamma, muu",,
F80,Blocked lacrimal duct of infant,0,,0,APPROVED,UNREVIEWED,Javier,1665705600000,4156959,Congenital stenosis of nasolacrimal duct,Condition,MAPS_TO,,Javier,1590969600000,,2002000461,ICPC2,Condition,1970-01-01,2099-12-31,F,,Vauvan kyyneltietukos,,
F81,Congenital anomaly eye other,0,,0,APPROVED,UNREVIEWED,Javier,1665705600000,372424,Congenital anomaly of eye,Condition,MAPS_TO,,Javier,1590969600000,,2002000462,ICPC2,Condition,1970-01-01,2099-12-31,F,,"Synnynnäinen epämuodostuma, silmän, muu",,
F82,Detached retina,77,,0,APPROVED,UNREVIEWED,Javier,1665705600000,378414,Retinal detachment,Condition,MAPS_TO,,Javier,1590969600000,,2002000463,ICPC2,Condition,1970-01-01,2099-12-31,F,,Verkkokalvon irtoaminen,,
F83,Retinopathy,58,,0,APPROVED,UNREVIEWED,Javier,1665705600000,434337,Retinal vascular disorder,Condition,MAPS_TO,,Javier,1590969600000,,2002000464,ICPC2,Condition,1970-01-01,2099-12-31,F,,"Retinopatia, verkkokalvon rappeuma",,
F84,Macular degeneration,35,,0,UNCHECKED,UNREVIEWED,Javier,1665705600000,0,Unmapped,,MAPS_TO,,,0,,2002000465,ICPC2,Condition,1970-01-01,2099-12-31,F,,"Makuladegeneraatio, tarkan näön alueen rappeuma",,
F85,Corneal ulcer,115,,0,APPROVED,UNREVIEWED,Javier,1665705600000,373202,Corneal ulcer,Condition,MAPS_TO,,Javier,1590969600000,,2002000466,ICPC2,Condition,1970-01-01,2099-12-31,F,,Sarveiskalvon haavauma,,
F86,Trachoma,0,,0,APPROVED,UNREVIEWED,Javier,1665705600000,380640,Trachoma,Condition,MAPS_TO,,Javier,1590969600000,,2002000467,ICPC2,Condition,1970-01-01,2099-12-31,F,,Trakooma,,
F91,Refractive error,44,,0,APPROVED,UNREVIEWED,Javier,1665705600000,4191597,Disorder of refraction,Condition,MAPS_TO,,Javier,1590969600000,,2002000468,ICPC2,Condition,1970-01-01,2099-12-31,F,,Taittovirhe,,
F92,Cataract,3052,,0,APPROVED,UNREVIEWED,Javier,1665705600000,375545,Cataract,Condition,MAPS_TO,,Javier,1590969600000,,2002000469,ICPC2,Condition,1970-01-01,2099-12-31,F,,Harmaakaihi,,
F93,Glaucoma,18550,,0,APPROVED,UNREVIEWED,Javier,1665705600000,437541,Glaucoma,Condition,MAPS_TO,,Javier,1590969600000,,2002000470,ICPC2,Condition,1970-01-01,2099-12-31,F,,Glaukooma,,
F94,Blindness,8441,,0,APPROVED,UNREVIEWED,Javier,1665705600000,372906,Blindness - both eyes,Condition,MAPS_TO,,Javier,1590969600000,,2002000471,ICPC2,Condition,1970-01-01,2099-12-31,F,,Sokeus,,
F95,Strabismus,91,,0,APPROVED,UNREVIEWED,Javier,1665705600000,4329707,Strabismus,Condition,MAPS_TO,,Javier,1590969600000,,2002000472,ICPC2,Condition,1970-01-01,2099-12-31,F,,Karsastus,,
F99,Eye/adnexa disease other,7151,,0,APPROVED,UNREVIEWED,Javier,1665705600000,373499,Disorder of eye region,Condition,MAPS_TO,,Javier,1590969600000,,2002000473,ICPC2,Condition,1970-01-01,2099-12-31,F,,Muu silmäsairaus,,
H,Ear,0,,0,UNCHECKED,UNREVIEWED,Javier,1665705600000,0,Unmapped,,MAPS_TO,,,0,,2002000474,ICPC2,Condition,1970-01-01,2099-12-31,,,Korva,,
H01,Ear pain/earache,34407,,0,APPROVED,UNREVIEWED,Auto-remapping using OHDSI release 2024-08-29,1727395200000,4103476,Pain of ear,Condition,MAPS_TO,,Javier,1727395200000,,2002000475,ICPC2,Condition,1970-01-01,2099-12-31,H,,Korvan kipu/särky,380733,
H02,Hearing complaint,31229,,0,APPROVED,UNREVIEWED,Javier,1665705600000,375824,Abnormal auditory perception,Condition,MAPS_TO,,Javier,1590969600000,,2002000476,ICPC2,Condition,1970-01-01,2099-12-31,H,,Kuulo-oire,,
H03,"Tinnitus, ringing/buzzing ear",2982,,0,APPROVED,UNREVIEWED,Javier,1665705600000,377575,Tinnitus,Observation,MAPS_TO,,Javier,1590969600000,,2002000477,ICPC2,Condition,1970-01-01,2099-12-31,H,,Korvien soiminen / tinnitus,,
H04,Ear discharge,6231,,0,APPROVED,UNREVIEWED,Javier,1665705600000,378160,Otorrhea,Condition,MAPS_TO,,Javier,1590969600000,,2002000478,ICPC2,Condition,1970-01-01,2099-12-31,H,,Erite korvasta,,
H05,Bleeding ear,549,,0,APPROVED,UNREVIEWED,Javier,1665705600000,4096343,Bleeding from ear,Condition,MAPS_TO,,Javier,1590969600000,,2002000479,ICPC2,Condition,1970-01-01,2099-12-31,H,,Verenvuoto korvassa/korvasta,,
H13,Plugged feeling ear,73466,,0,APPROVED,UNREVIEWED,Javier,1665705600000,378161,Disorder of ear,Condition,MAPS_TO,,Javier,1590969600000,,2002000480,ICPC2,Condition,1970-01-01,2099-12-31,H,,Korvan tukkoisuus,,
