sourceCode,sourceName,sourceFrequency,sourceAutoAssignedConceptIds,matchScore,mappingStatus,equivalence,statusSetBy,statusSetOn,conceptId,conceptName,domainId,mappingType,comment,createdBy,createdOn,assignedReviewer,ADD_INFO:sourceConceptId,ADD_INFO:sourceConceptClass,ADD_INFO:sourceDomain,ADD_INFO:sourceValidStartDate,ADD_INFO:sourceValidEndDate,ADD_INFO:sourceParents,ADD_INFO:sourceParentVocabulary,ADD_INFO:sourceName_fi,ADD_INFO:validationMessages
6654,Cholecocotomy and open sphincterotomy or plastic,0,,0.59,UNCHECKED,UNREVIEWED,,0,4233214,Anal sphincterotomy,Procedure,MAPS_TO,,<auto>,1642063540300,,2000101059,FHL,Procedure,1970-01-01,2099-12-31,,,Koledokotomia ja avoin sfinkterotomia tai plastia,
7404,Urethrocutaneous fistula closure,0,,0.86,UNCHECKED,UNREVIEWED,,0,4269655,Repair of male urethrocutaneous fistula,Procedure,MAPS_TO,,<auto>,1642063540860,,2000101214,FHL,Procedure,1970-01-01,2099-12-31,,,Uretrokutaanisen fistelin sulku,
2191,Closure of spontaneous cerebrospinal fluid,0,,0.67,UNCHECKED,UNREVIEWED,,0,4127779,Closure of fistula of cerebrospinal fluid,Procedure,MAPS_TO,,<auto>,1642063540860,,2000100244,FHL,Procedure,1970-01-01,2099-12-31,,,Spontaanin likvorfistelin sulku,
9545,Extensive late reconstruction of the mutated hand,0,,0.56,UNCHECKED,UNREVIEWED,,0,4003065,Hand reconstruction,Procedure,MAPS_TO,,<auto>,1642063541167,,2000101624,FHL,Procedure,1970-01-01,2099-12-31,,,Mutiloituneen käden laaja myöhäisrekonstruktio,
1220,Arthroscopy,301,,1,UNCHECKED,UNREVIEWED,,0,4028987,Arthroscopy,Procedure,MAPS_TO,,<auto>,1642063541189,,2000100102,FHL,Procedure,1970-01-01,2099-12-31,,,Artroskopia,
4819,Other measure in this category,0,,0.4,UNCHECKED,UNREVIEWED,,0,4133312,Laboratory procedure categorized by method,Procedure,MAPS_TO,,<auto>,1642063541197,,2000100652,FHL,Procedure,1970-01-01,2099-12-31,,,Muu tähän ryhmään kuuluva toimenpide,
3607,Corneal creative prosthesis,0,,0.57,UNCHECKED,UNREVIEWED,,0,4100221,Insertion of keratoprosthesis,Procedure,MAPS_TO,,<auto>,1642063541290,,2000100395,FHL,Procedure,1970-01-01,2099-12-31,,,Sarveiskalvon kreatoproteesi,
9221,Chest decompression surgery,0,,0.65,UNCHECKED,UNREVIEWED,,0,4314450,Decompression,Procedure,MAPS_TO,,<auto>,1642063541371,,2000101466,FHL,Procedure,1970-01-01,2099-12-31,,,Rintarangan dekompressioleikkaus,
2192,Cranioplasty,0,,1,UNCHECKED,UNREVIEWED,,0,4138816,Cranioplasty,Procedure,MAPS_TO,,<auto>,1642063541452,,2000100245,FHL,Procedure,1970-01-01,2099-12-31,,,Kranioplastia,
6655,Choledocostomy or hepatostomy as the sole procedure (eg loop hepatostomy),0,,0.41,UNCHECKED,UNREVIEWED,,0,4114237,Choledochostomy,Procedure,MAPS_TO,,<auto>,1642063542373,,2000101060,FHL,Procedure,1970-01-01,2099-12-31,,,Koledokostomia tai hepatikostomia ainoana toimenpiteenä (esim. lenkkihepatikostomia),
9222,Surgery for a fresh back injury,0,,0.35,UNCHECKED,UNREVIEWED,,0,37019091,CT of trunk for assessment for solid organ injury,Procedure,MAPS_TO,,<auto>,1642063542697,,2000101467,FHL,Procedure,1970-01-01,2099-12-31,,,Tuoreen selkävamman leikkaus,
7405,Occlusion of urethrovaginal fistula,0,,0.8,UNCHECKED,UNREVIEWED,,0,4239316,Formation of urethrovaginal fistula,Procedure,MAPS_TO,,<auto>,1642063542697,,2000101215,FHL,Procedure,1970-01-01,2099-12-31,,,Uretrovaginaalisen fistelin sulku,
1221,Arthroscopy and meniscus surgery,85,,0.6,UNCHECKED,UNREVIEWED,,0,4028987,Arthroscopy,Procedure,MAPS_TO,,<auto>,1642063542738,,2000100103,FHL,Procedure,1970-01-01,2099-12-31,,,Artroskopia ja meniskileikkaus,
4821,Closed reposition of nasal fracture,13,,0.79,UNCHECKED,UNREVIEWED,,0,4097890,Closed reduction of nasal fracture,Procedure,MAPS_TO,,<auto>,1642063542948,,2000100653,FHL,Procedure,1970-01-01,2099-12-31,,,Nenämurtuman sulkeinen repositio,
2199,Other measure in this category,0,,0.4,UNCHECKED,UNREVIEWED,,0,4133312,Laboratory procedure categorized by method,Procedure,MAPS_TO,,<auto>,1642063543173,,2000100246,FHL,Procedure,1970-01-01,2099-12-31,,,Muu tähän ryhmään kuuluva toimenpide,
9546,Extensive molding surgery due to neurological disease or nerve injury,0,,0.39,UNCHECKED,UNREVIEWED,,0,4115322,Old nerve injury repair,Procedure,MAPS_TO,,<auto>,1642063543548,,2000101625,FHL,Procedure,1970-01-01,2099-12-31,,,Neurologisen sairauden tai hermovamman vuoksi tehtävä laaja muovausleikkaus,
3619,"Other operations in this group, such as corneal refractive surgery",0,,0.49,UNCHECKED,UNREVIEWED,,0,4216105,Orthokeratology,Procedure,MAPS_TO,,<auto>,1642063544024,,2000100396,FHL,Procedure,1970-01-01,2099-12-31,,,"Muu tähän ryhmään kuuluva toimenpide, esim. sarveiskalvon taittovoiman muutosleikkaus",
7406,Uretrorectal fistula closure,0,,0.81,UNCHECKED,UNREVIEWED,,0,4332008,Closure of ureterorectal fistula,Procedure,MAPS_TO,,<auto>,1642063544024,,2000101216,FHL,Procedure,1970-01-01,2099-12-31,,,Uretrorektaalisen fistelin sulku,
1222,Arthroscopy and synovial surgery,13,,0.62,UNCHECKED,UNREVIEWED,,0,4200515,Arthroscopic synovial biopsy,Procedure,MAPS_TO,,<auto>,1642063544269,,2000100104,FHL,Procedure,1970-01-01,2099-12-31,,,Artroskopia ja synovialeikkaus,
2201,Decompression surgery,0,,0.75,UNCHECKED,UNREVIEWED,,0,4314450,Decompression,Procedure,MAPS_TO,,<auto>,1642063544269,,2000100247,FHL,Procedure,1970-01-01,2099-12-31,,,Dekompressioleikkaus,
6656,Resection and reconstruction of Koledokus,0,,0.52,UNCHECKED,UNREVIEWED,,0,4003065,Hand reconstruction,Procedure,MAPS_TO,,<auto>,1642063544366,,2000101061,FHL,Procedure,1970-01-01,2099-12-31,,,Koledokuksen resektio ja rekonstruktio,
9223,Dismantling of spondylodesis,0,,0.54,UNCHECKED,UNREVIEWED,,0,4208113,Spinal arthrodesis,Procedure,MAPS_TO,,<auto>,1642063544437,,2000101468,FHL,Procedure,1970-01-01,2099-12-31,,,Spondylodeesin purku,
4822,Open repositioning of nasal fracture,0,,0.72,UNCHECKED,UNREVIEWED,,0,4264828,Open reduction of nasal fracture,Procedure,MAPS_TO,,<auto>,1642063544872,,2000100654,FHL,Procedure,1970-01-01,2099-12-31,,,Nenämurtuman avoin repositio,
9549,Other measure in this category,0,,0.4,UNCHECKED,UNREVIEWED,,0,4133312,Laboratory procedure categorized by method,Procedure,MAPS_TO,,<auto>,1642063545186,,2000101626,FHL,Procedure,1970-01-01,2099-12-31,,,Muu tähän ryhmään kuuluva toimenpide,
7407,Reconstructive stricture surgery,0,,0.71,UNCHECKED,UNREVIEWED,,0,4331170,Reconstruction of cornea,Procedure,MAPS_TO,,<auto>,1642063545348,,2000101217,FHL,Procedure,1970-01-01,2099-12-31,,,Rekonstruktoiva striktuuran leikkaus,
2202,Barrier of meningo or encephalocele,0,,0.58,UNCHECKED,UNREVIEWED,,0,4063993,Repair of meningoencephalocele,Procedure,MAPS_TO,,<auto>,1642063545580,,2000100248,FHL,Procedure,1970-01-01,2099-12-31,,,Meningo- tai enkefaloseelen sulku,
6657,Removal of ductus remanence,0,,0.52,UNCHECKED,UNREVIEWED,,0,4030837,Removal of pectus bar,Procedure,MAPS_TO,,<auto>,1642063545649,,2000101062,FHL,Procedure,1970-01-01,2099-12-31,,,Ductus remanenssin poisto,
1223,Arthroscopy and articular cartilage surgery,17,,0.61,UNCHECKED,UNREVIEWED,,0,4106934,Endoscopic drilling of lesion of articular cartilage,Procedure,MAPS_TO,,<auto>,1642063546046,,2000100105,FHL,Procedure,1970-01-01,2099-12-31,,,Artroskopia ja nivelrustoleikkaus,
9229,Other measure in this category,0,,0.4,UNCHECKED,UNREVIEWED,,0,4133312,Laboratory procedure categorized by method,Procedure,MAPS_TO,,<auto>,1642063546178,,2000101469,FHL,Procedure,1970-01-01,2099-12-31,,,Muu tähän ryhmään kuuluva toimenpide,
3621,In the aftermath of the dissection,0,,0.47,UNCHECKED,UNREVIEWED,,0,4130319,Delivery of the after coming head,Procedure,MAPS_TO,,<auto>,1642063546350,,2000100397,FHL,Procedure,1970-01-01,2099-12-31,,,Jälkikaihin diskissio,
4823,Elevation of a fragment of the Zygoma maxilla region,7,,0.47,UNCHECKED,UNREVIEWED,,0,4121865,Hook elevation of zygomatic fracture,Procedure,MAPS_TO,,<auto>,1642063546795,,2000100655,FHL,Procedure,1970-01-01,2099-12-31,,,Zygoma-maksilla-alueen fragmentin kohotus,
7419,Other measure in this category,0,,0.4,UNCHECKED,UNREVIEWED,,0,4133312,Laboratory procedure categorized by method,Procedure,MAPS_TO,,<auto>,1642063547106,,2000101218,FHL,Procedure,1970-01-01,2099-12-31,,,Muu tähän ryhmään kuuluva toimenpide,
9561,Amputation of the finger or palm area,7,,0.64,UNCHECKED,UNREVIEWED,,0,40486729,Reamputation of finger,Procedure,MAPS_TO,,<auto>,1642063547118,,2000101627,FHL,Procedure,1970-01-01,2099-12-31,,,Amputaatio sormen tai kämmenen alueelta,
2209,Other measure in this category,0,,0.4,UNCHECKED,UNREVIEWED,,0,4133312,Laboratory procedure categorized by method,Procedure,MAPS_TO,,<auto>,1642063547156,,2000100249,FHL,Procedure,1970-01-01,2099-12-31,,,Muu tähän ryhmään kuuluva toimenpide,
6659,Other measure in this category,0,,0.4,UNCHECKED,UNREVIEWED,,0,4133312,Laboratory procedure categorized by method,Procedure,MAPS_TO,,<auto>,1642063547320,,2000101063,FHL,Procedure,1970-01-01,2099-12-31,,,Muu tähän ryhmään kuuluva toimenpide,
1224,Arthroscopy and loose removal,9,,0.72,UNCHECKED,UNREVIEWED,,0,4033408,Arthroscopy of ankle with removal of foreign body,Procedure,MAPS_TO,,<auto>,1642063547543,,2000100106,FHL,Procedure,1970-01-01,2099-12-31,,,Artroskopia ja irtopalan poisto,
9231,Luxed Joint Reposition (Hand 9525),7,,0.29,INVALID_TARGET,UNREVIEWED,,0,0,Unmapped,,MAPS_TO,Invalid existing target: 4056800,,0,,2000101470,FHL,Procedure,1970-01-01,2099-12-31,,,Luksoituneen nivelen repositio (käsi 9525),
3622,Anterior capsule discission,0,,0.64,UNCHECKED,UNREVIEWED,,0,4237157,Discission,Procedure,MAPS_TO,,<auto>,1642063547967,,2000100398,FHL,Procedure,1970-01-01,2099-12-31,,,Etukapselin diskissio,
6661,Cholecyst (s),0,,0.59,UNCHECKED,UNREVIEWED,,0,4242997,Cholecystectomy,Procedure,MAPS_TO,,<auto>,1642063548060,,2000101064,FHL,Procedure,1970-01-01,2099-12-31,,,Kolekysto(s)tomia,
2211,"Hematoma removal, epidural",0,,0.54,UNCHECKED,UNREVIEWED,,0,4332707,Removal of epidural electrode,Procedure,MAPS_TO,,<auto>,1642063548432,,2000100250,FHL,Procedure,1970-01-01,2099-12-31,,,"Hematooman poisto,epiduraalinen",
9562,Amputation of the wrist or forearm area,0,,0.67,UNCHECKED,UNREVIEWED,,0,4263139,Amputation of arm through wrist,Procedure,MAPS_TO,,<auto>,1642063548695,,2000101628,FHL,Procedure,1970-01-01,2099-12-31,,,Amputaatio ranteesta tai kyynärvarren alueelta,
6662,Cholecystectomy,78,,1,UNCHECKED,UNREVIEWED,,0,4242997,Cholecystectomy,Procedure,MAPS_TO,,<auto>,1642063548707,,2000101065,FHL,Procedure,1970-01-01,2099-12-31,,,Kolekystektomia,
1225,Arthroscopy and other therapeutic procedure,23,,0.8,FLAGGED,UNREVIEWED,,0,4083669,Therapeutic arthroscopy,Procedure,MAPS_TO,,<auto>,1642063549467,,2000100107,FHL,Procedure,1970-01-01,2099-12-31,,,Artroskopia ja muu terapeuttinen toimenpide,WARNING: OUTDATED: standard_concept for conceptId 4083669 has changed to non-standard
7421,"Single-stage total correction, in distal hypospadia",0,,0.44,UNCHECKED,UNREVIEWED,,0,4225140,"Correction of total anomalous pulmonary venous connection, one-stage",Procedure,MAPS_TO,,<auto>,1642063549475,,2000101219,FHL,Procedure,1970-01-01,2099-12-31,,,"Yhden vaiheen totaalikorjaus, distaalisessa hypospadiassa",
9232,Knee ligament and / or capsule injury repair surgery,49,,0.5,UNCHECKED,UNREVIEWED,,0,4180403,Repair of ligament,Procedure,MAPS_TO,,<auto>,1642063549505,,2000101471,FHL,Procedure,1970-01-01,2099-12-31,,,Polven nivelside- ja/tai kapselivamman korjausleikkaus,
3623,Extracapsular cataract aspiration,0,,0.76,UNCHECKED,UNREVIEWED,,0,4030247,Extracapsular extraction of lens,Procedure,MAPS_TO,,<auto>,1642063549740,,2000100399,FHL,Procedure,1970-01-01,2099-12-31,,,Ekstrakapsulaarinen kaihen aspiraatio,
2212,"Hematoma removal, subdural",0,,0.56,UNCHECKED,UNREVIEWED,,0,4045856,Removal of external subdural drain,Procedure,MAPS_TO,,<auto>,1642063549836,,2000100251,FHL,Procedure,1970-01-01,2099-12-31,,,"Hematooman poisto, subduraalinen",
4824,Reduction of a fragment of the Zygoma maxilla region by osteosynthesis (or support),0,,0.41,UNCHECKED,UNREVIEWED,,0,4075435,Reduction of fracture of zygomatic bone,Procedure,MAPS_TO,,<auto>,1642063549844,,2000100656,FHL,Procedure,1970-01-01,2099-12-31,,,Zygoma-maksilla-alueen fragmentin reduktio jua osteosynteesi (tai tukeminen),
9563,Amputation of elbow or upper arm,0,,0.75,UNCHECKED,UNREVIEWED,,0,4052082,Amputation of arm through elbow,Procedure,MAPS_TO,,<auto>,1642063550135,,2000101629,FHL,Procedure,1970-01-01,2099-12-31,,,Amputaatio kyynärpäästä tai olkavarresta,
6663,Cholecystectomy and cholangiography,94,,0.88,UNCHECKED,UNREVIEWED,,0,4247263,Cholecystectomy with exploration of common duct with cholangiography,Procedure,MAPS_TO,,<auto>,1642063550186,,2000101066,FHL,Procedure,1970-01-01,2099-12-31,,,Kolekystektomia ja kolangiografia,
1230,Bronchomediastinoscopy,0,,0.79,UNCHECKED,UNREVIEWED,,0,4128302,Mediastinoscopy,Procedure,MAPS_TO,,<auto>,1642063550631,,2000100108,FHL,Procedure,1970-01-01,2099-12-31,,,Bronkomediastinoskopia,
3624,Extracapsular soft cataract removal,0,,0.62,UNCHECKED,UNREVIEWED,,0,4030247,Extracapsular extraction of lens,Procedure,MAPS_TO,,<auto>,1642063550996,,2000100400,FHL,Procedure,1970-01-01,2099-12-31,,,Ekstrakapsulaarinen pehmeän kaihen poisto,
6664,Cholecystectomy and choledocotomy,19,,0.71,UNCHECKED,UNREVIEWED,,0,4242997,Cholecystectomy,Procedure,MAPS_TO,,<auto>,1642063551300,,2000101067,FHL,Procedure,1970-01-01,2099-12-31,,,Kolekystektomia ja koledokotomia,
1240,Bronchoscopy,25,,1,UNCHECKED,UNREVIEWED,,0,4032404,Bronchoscopy,Procedure,MAPS_TO,,<auto>,1642063551391,,2000100109,FHL,Procedure,1970-01-01,2099-12-31,,,Bronkoskopia,
9233,Ankle ligament and / or capsule injury repair surgery,113,,0.52,UNCHECKED,UNREVIEWED,,0,4300375,Repair of ankle,Procedure,MAPS_TO,,<auto>,1642063551833,,2000101472,FHL,Procedure,1970-01-01,2099-12-31,,,Nilkan nivelside- ja/tai kapselivamman korjausleikkaus,
4825,Treatment of multiple facial fractures,0,,0.62,UNCHECKED,UNREVIEWED,,0,4121780,Operation for multiple fractures,Procedure,MAPS_TO,,<auto>,1642063551952,,2000100657,FHL,Procedure,1970-01-01,2099-12-31,,,Multippelin kasvomurtuman hoito,
7422,"Single-stage total correction, in proximal hypospadia",0,,0.44,UNCHECKED,UNREVIEWED,,0,4225140,"Correction of total anomalous pulmonary venous connection, one-stage",Procedure,MAPS_TO,,<auto>,1642063552084,,2000101220,FHL,Procedure,1970-01-01,2099-12-31,,,"Yhden vaiheen totaalikorjaus, proksimaalisessa hypospadiassa",
2213,"Hematoma removal, intracerebral or cerebral palsy reversion",0,,0.42,UNCHECKED,UNREVIEWED,,0,4321587,Removal of cerebral ventricular catheter,Procedure,MAPS_TO,,<auto>,1642063552118,,2000100252,FHL,Procedure,1970-01-01,2099-12-31,,,"Hematooman poisto, intraserebraalinen tai aivoruhjeen reversio",
3625,Extracapsular nuclear cataract removal,0,,0.6,UNCHECKED,UNREVIEWED,,0,4030247,Extracapsular extraction of lens,Procedure,MAPS_TO,,<auto>,1642063552990,,2000100401,FHL,Procedure,1970-01-01,2099-12-31,,,Ekstrakapsulaarinen tumakaihen poisto,
9564,Exarticulation from the shoulder or scapular upper limb amputation,0,,0.56,UNCHECKED,UNREVIEWED,,0,4030398,Amputation of arm through shoulder,Procedure,MAPS_TO,,<auto>,1642063553491,,2000101630,FHL,Procedure,1970-01-01,2099-12-31,,,Eksartikulaatio olkapäästä tai lapaluu-yläraaja-amputaatio,
7423,Excisio chordae (ph I),0,,0.45,UNCHECKED,UNREVIEWED,,0,4279903,Excision,Procedure,MAPS_TO,,<auto>,1642063553709,,2000101221,FHL,Procedure,1970-01-01,2099-12-31,,,Excisio chordae(ph I),
1241,Bronchoscopy and removal of foreign object,0,,0.82,UNCHECKED,UNREVIEWED,,0,4202369,Bronchoscopy with removal of foreign body,Procedure,MAPS_TO,,<auto>,1642063553812,,2000100110,FHL,Procedure,1970-01-01,2099-12-31,,,Bronkoskopia ja vierasesineen poisto,
6665,Cholecystectomy and choledocotomy and sphincterotomy or plastic,0,,0.65,UNCHECKED,UNREVIEWED,,0,4022634,Incision of sphincter of Oddi,Procedure,MAPS_TO,,<auto>,1642063553988,,2000101068,FHL,Procedure,1970-01-01,2099-12-31,,,Kolekystektomia ja koledokotomia ja sfinkterotomia tai plastia,
9234,Other ligament and / or capsule injury repair surgery,8,,0.5,UNCHECKED,UNREVIEWED,,0,4180403,Repair of ligament,Procedure,MAPS_TO,,<auto>,1642063554244,,2000101473,FHL,Procedure,1970-01-01,2099-12-31,,,Muu nivelside- ja/tai kapselivamman korjausleikkaus,
4826,Treatment of orbital pressure rupture (Blow out),0,,0.32,UNCHECKED,UNREVIEWED,,0,4112808,Suppression treatment,Procedure,MAPS_TO,,<auto>,1642063554252,,2000100658,FHL,Procedure,1970-01-01,2099-12-31,,,Orbitan painemurtuman (blow out) hoito,
2214,Reversion of an open injury (including lifting an impression),0,,0.4,UNCHECKED,UNREVIEWED,,0,4078284,Preventing injury,Procedure,MAPS_TO,,<auto>,1642063554990,,2000100253,FHL,Procedure,1970-01-01,2099-12-31,,,Avoimen vamman reversio (myös impression nosto),
7424,Urethra construction (ph II),0,,0.57,UNCHECKED,UNREVIEWED,,0,4117066,Reconstruction of urethra,Procedure,MAPS_TO,,<auto>,1642063555040,,2000101222,FHL,Procedure,1970-01-01,2099-12-31,,,Uretran konstruktio (ph II),
9569,Other measure in this category,0,,0.4,UNCHECKED,UNREVIEWED,,0,4133312,Laboratory procedure categorized by method,Procedure,MAPS_TO,,<auto>,1642063555101,,2000101631,FHL,Procedure,1970-01-01,2099-12-31,,,Muu tähän ryhmään kuuluva toimenpide,
1242,Bronchoscopy and transbronchial lung apia,0,,0.76,UNCHECKED,UNREVIEWED,,0,4085734,Bronchoscopy with transbronchial lung biopsy,Procedure,MAPS_TO,,<auto>,1642063555352,,2000100111,FHL,Procedure,1970-01-01,2099-12-31,,,Bronkoskopia ja transbronkiaalinen keuhkobiapsia,
6669,Other measure in this category,0,,0.4,UNCHECKED,UNREVIEWED,,0,4133312,Laboratory procedure categorized by method,Procedure,MAPS_TO,,<auto>,1642063555618,,2000101069,FHL,Procedure,1970-01-01,2099-12-31,,,Muu tähän ryhmään kuuluva toimenpide,
9239,Other measure in this category,7,,0.4,UNCHECKED,UNREVIEWED,,0,4133312,Laboratory procedure categorized by method,Procedure,MAPS_TO,,<auto>,1642063555818,,2000101474,FHL,Procedure,1970-01-01,2099-12-31,,,Muu tähän ryhmään kuuluva toimenpide,
2215,Liquid fistula repair,0,,0.6,UNCHECKED,UNREVIEWED,,0,4070766,Repair of rectal fistula,Procedure,MAPS_TO,,<auto>,1642063555891,,2000100254,FHL,Procedure,1970-01-01,2099-12-31,,,Likvorfistelin korjaus,
3626,Extracapsular cataract surgery and implantation of an artificial lens,57,,0.57,UNCHECKED,UNREVIEWED,,0,4150347,Implantation of artificial heart,Procedure,MAPS_TO,,<auto>,1642063556002,,2000100402,FHL,Procedure,1970-01-01,2099-12-31,,,Ekstrakapsulaarinen kaihileikkaus ja keinomykiön asentaminen,
7425,Epispadic reconstruction,0,,0.67,UNCHECKED,UNREVIEWED,,0,4045162,Reconstruction procedure,Procedure,MAPS_TO,,<auto>,1642063556043,,2000101223,FHL,Procedure,1970-01-01,2099-12-31,,,Epispadiarekonstruktio,
9571,Amputation of toe or toes,0,,0.85,UNCHECKED,UNREVIEWED,,0,4159766,Amputation of toe,Procedure,MAPS_TO,,<auto>,1642063556283,,2000101632,FHL,Procedure,1970-01-01,2099-12-31,,,Varpaan tai varpaiden amputaatio,
6671,Cholecystoenterostomy,0,,0.8,UNCHECKED,UNREVIEWED,,0,4149348,Cholecystostomy,Procedure,MAPS_TO,,<auto>,1642063556458,,2000101070,FHL,Procedure,1970-01-01,2099-12-31,,,Kolekystoenterostomi,
4827,Treatment of other fractures of the orbital region,0,,0.47,UNCHECKED,UNREVIEWED,,0,4154279,Surgical procedure on eye region,Procedure,MAPS_TO,,<auto>,1642063556476,,2000100659,FHL,Procedure,1970-01-01,2099-12-31,,,Orbitaseudun muun murtuman hoito,
7426,Fistelin revision,0,,0.64,UNCHECKED,UNREVIEWED,,0,4041249,Revision,Procedure,MAPS_TO,,<auto>,1642063556993,,2000101224,FHL,Procedure,1970-01-01,2099-12-31,,,Fistelin revisio,
6672,Cholecocenterostomy,0,,0.65,UNCHECKED,UNREVIEWED,,0,4314436,Enterostomy,Procedure,MAPS_TO,,<auto>,1642063557315,,2000101071,FHL,Procedure,1970-01-01,2099-12-31,,,Koledokoenterostomia,
3627,Intracapsular cataract surgery,0,,0.77,UNCHECKED,UNREVIEWED,,0,4004519,Cataract surgery,Procedure,MAPS_TO,,<auto>,1642063557346,,2000100403,FHL,Procedure,1970-01-01,2099-12-31,,,Intrakapsulaarinen kaihileikkaus,
2219,Other measure in this category,0,,0.4,UNCHECKED,UNREVIEWED,,0,4133312,Laboratory procedure categorized by method,Procedure,MAPS_TO,,<auto>,1642063557388,,2000100255,FHL,Procedure,1970-01-01,2099-12-31,,,Muu tähän ryhmään kuuluva toimenpide,
1243,Bronchoscopy and other therapeutic procedure,8,,0.73,FLAGGED,UNREVIEWED,,0,4067698,Rigid therapeutic bronchoscopy,Procedure,MAPS_TO,,<auto>,1642063557489,,2000100112,FHL,Procedure,1970-01-01,2099-12-31,,,Bronkoskopia ja muu terapeuttinen toimenpide,WARNING: OUTDATED: standard_concept for conceptId 4067698 has changed to non-standard
9572,Amputation of the foot area or ankle joint,0,,0.65,UNCHECKED,UNREVIEWED,,0,4108565,Amputation of the foot,Procedure,MAPS_TO,,<auto>,1642063558049,,2000101633,FHL,Procedure,1970-01-01,2099-12-31,,,Amputaatio jalkaterän alueelta tai nilkkanivelestä,
1250,Duodenoscopy,0,,1,UNCHECKED,UNREVIEWED,,0,4214034,Duodenoscopy,Procedure,MAPS_TO,,<auto>,1642063558205,,2000100113,FHL,Procedure,1970-01-01,2099-12-31,,,Duodenoskopia,
4828,Treatment of fracture of the forehead region,0,,0.48,UNCHECKED,UNREVIEWED,,0,4337837,Closed reduction of fracture of sternum,Procedure,MAPS_TO,,<auto>,1642063558244,,2000100660,FHL,Procedure,1970-01-01,2099-12-31,,,Otsaontelon seudun murtuman hoito,
6673,Hepatic enterostomy,0,,0.73,UNCHECKED,UNREVIEWED,,0,4077452,Hepatic portoenterostomy,Procedure,MAPS_TO,,<auto>,1642063558529,,2000101072,FHL,Procedure,1970-01-01,2099-12-31,,,Hepatikoenterostomia,
9241,Due to repeated dislocation of the shoulder joint plastic,17,,0.57,UNCHECKED,UNREVIEWED,,0,4090711,Manual reduction of closed dislocation of shoulder joint under anesthesia,Procedure,MAPS_TO,,<auto>,1642063558619,,2000101475,FHL,Procedure,1970-01-01,2099-12-31,,,Olkanivelen plastia toistuvan sijoiltaanmenon vuoksi,
7429,Other measure in this category,0,,0.4,UNCHECKED,UNREVIEWED,,0,4133312,Laboratory procedure categorized by method,Procedure,MAPS_TO,,<auto>,1642063558773,,2000101225,FHL,Procedure,1970-01-01,2099-12-31,,,Muu tähän ryhmään kuuluva toimenpide,
9573,Leg amputation,0,,0.77,UNCHECKED,UNREVIEWED,,0,4219032,Amputation of lower limb,Procedure,MAPS_TO,,<auto>,1642063558801,,2000101634,FHL,Procedure,1970-01-01,2099-12-31,,,Sääriamputaatio,
1251,Duodenoscopy and polyp removal,0,,0.62,UNCHECKED,UNREVIEWED,,0,4214034,Duodenoscopy,Procedure,MAPS_TO,,<auto>,1642063559498,,2000100114,FHL,Procedure,1970-01-01,2099-12-31,,,Duodenoskopia ja polyypin poisto,
4839,Other measure in this category,0,,0.4,UNCHECKED,UNREVIEWED,,0,4133312,Laboratory procedure categorized by method,Procedure,MAPS_TO,,<auto>,1642063559943,,2000100661,FHL,Procedure,1970-01-01,2099-12-31,,,Muu tähän ryhmään kuuluva toimenpide,
7431,Bladder neck tubularization,0,,0.55,FLAGGED,UNREVIEWED,,0,4168543,Bladder outlet operations,Procedure,MAPS_TO,,<auto>,1642063560066,,2000101226,FHL,Procedure,1970-01-01,2099-12-31,,,Rakon kaulan tubularisatio,WARNING: OUTDATED: standard_concept for conceptId 4168543 has changed to non-standard
6803,Extraction (tumor or other change),0,,0.28,UNCHECKED,UNREVIEWED,,0,4034383,Change of traction splint,Procedure,MAPS_TO,,<auto>,1642063560076,,2000101099,FHL,Procedure,1970-01-01,2099-12-31,,,Ekstirpaatio (kasvain tai muu muutos),
9574,Knee articulation or thigh amputation,0,,0.68,UNCHECKED,UNREVIEWED,,0,4002166,"Amputation above-knee, mid-thigh",Procedure,MAPS_TO,,<auto>,1642063560177,,2000101635,FHL,Procedure,1970-01-01,2099-12-31,,,Polvieksartikulaatio tai reisiamputaatio,
3628,Intracapsular cataract surgery and implantation of an artificial lens,0,,0.57,UNCHECKED,UNREVIEWED,,0,4150347,Implantation of artificial heart,Procedure,MAPS_TO,,<auto>,1642063560390,,2000100404,FHL,Procedure,1970-01-01,2099-12-31,,,Intrakapsulaarien kaihileikkaus ja keinomykiön asentaminen,
1252,Duodenoscopy and coagulation,0,,0.7,UNCHECKED,UNREVIEWED,,0,4214034,Duodenoscopy,Procedure,MAPS_TO,,<auto>,1642063560804,,2000100115,FHL,Procedure,1970-01-01,2099-12-31,,,Duodenoskopia ja koagulaatio,
2221,Reversion due to wound complication or bone infection (includes liquid fistula occlusion),0,,0.36,UNCHECKED,UNREVIEWED,,0,4340235,Occlusion of pancreatic fistula,Procedure,MAPS_TO,,<auto>,1642063561380,,2000100256,FHL,Procedure,1970-01-01,2099-12-31,,,Reversio haavakomplikaation tai luuinfektion vuoksi (sisältää likvorfistelin sulun),
3630,Iridocapsuleectomy,0,,0.82,UNCHECKED,UNREVIEWED,,0,4222022,Iridocapsulectomy,Procedure,MAPS_TO,,<auto>,1642063561441,,2000100405,FHL,Procedure,1970-01-01,2099-12-31,,,Iridokapsulektomia,
